Usuario,Mensagem,Localizacao
PatriciaLira78,RT @usaonline1: #JoãoNoJN O melhor candidato!,"Rio de Janeiro, Brasil"
fgaiad,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,
fgaiad,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…",
GigliolaRolim,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São Paulo - Brasil
deckcreis,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Waldeck, Deutschland"
NSeveroLima,#JoãoNoJN para mudar o país vamos de @joaoamoedonovo,"Rio Grande do Sul, Brasil"
fgaiad,"RT @wbellofilho: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade…",
fgaiad,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,
angelbortiga,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Florianópolis, Brasil"
fgaiad,RT @ramonndallagnol: #JoãoNoJN só o NOVO é novo. Contra a velha política @joaoamoedonovo,
rhgranzotto,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Venâncio Aires
fgaiad,"RT @Garuti1985: #JoãoNoJN assim.como qualquer outro candidato, merece espaço para apresentar suas propostas e idéias, a Tv e imprensa em ge…",
IgorMachadoT10,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",São José dos Campos
fgaiad,"RT @Melogaby15: Daqui a pouco tem hein. João amoedo 30
A onda laranja ta virando tsunami 
 #JoãoNoJN",
fgaiad,RT @lucasgalarce: A renovação política é urgente. Votar em políticos acomodados e profissionais não tirará o Brasil da crise política. #Joã…,
LudmilaGRibeiro,Amoedo em 1 minuto muito melhor do que os 27x4 dos outros candidatos da semana. #JoãoNoJN #Novo30… https://t.co/8nOGXEcrQg,Brasil
liduinamoura,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Brasil
fgaiad,RT @Lucianoaquino_: Bons candidatos como o @joaoamoedonovo só terão a oportunidade real de vencer a corrida presidencial depois que o @jair…,
FabrcioD,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Aracaju, Brasil"
fgaiad,"RT @esdrasnegreiros: Cara, #propagandapolítica no MA é realmente engraçado. Temos o Sarney Filho dizendo que “nunca fui um político tradici…",
aBia_Fernandes,RT @deco_fogaca: @RedeGlobo se dê o respeito e convoque o @joaoamoedonovo para o debate presidencial. Depois dessa entrevista de um minuto…,Rio de Janeiro
brunogsrio,"Poder dos políticos ficou fácil agora @joaoamoedonovo o Sr. #Fachin acabou de reduziu a pó a justiça Brasileira, as… https://t.co/LsA2KUgSE7","Caratinga, Brasil"
aBia_Fernandes,"RT @AraujoTaires: Sou mais ouvir 1 minuto do @joaoamoedonovo   do que 27 minutos desses outros políticos de carteirinha tentando ""lacrar"" o…",Rio de Janeiro
tiao_o,RT @ramonndallagnol: #JoãoNoJN só o NOVO é novo. Contra a velha política @joaoamoedonovo,
leandrodasilva,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Rio de Janeiro
Haniel68,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
fabiolamazzulli,"🌊🍊EU ACREDITO🙋‍♀️
#VemComJoao30
#JoãoNoJN
#joaonosdebates

https://t.co/05EPxZfT0G",
fabianomachado,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Belo Horizonte - MG
mateuschiaro,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Garanhuns PE / Londrina PR
PatriciaLira78,RT @homeromed: Da a faixa de presidente logo pro @joaoamoedonovo  #JoãoNoJN,"Rio de Janeiro, Brasil"
betomagnetoo,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx",Brasil
PatriciaLira78,"RT @RodPrestes: Poxa, foi tão rápido o #JoãoNoJn 😞
Espero que que a petição pro debate vá pra frente...","Rio de Janeiro, Brasil"
edilzk,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Pouso Redondo-SC-Brasil
PatriciaLira78,"RT @BoyRiiOficial: O João Amoêdo mostrou em 1 minuto, o suficiente pra mostrar que é o melhor #JoãoNoJN","Rio de Janeiro, Brasil"
diogoemerson,#JoãoNoJN voto no NOVO,Betim
tiao_o,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
brunocvl,"@g1politica Previsão da Maju: Vem uma forte #OndaLaranja atingindo o Brasil #JoãoNoJN (Santos,E.)🌊🍊","Uberlândia, MG BR"
tiao_o,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
ijwbyours,#JoãoNoJN seriedade e compromisso com o dinheiro público.,
lucasfeliperei,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Praia Grande,SP"
cesarfcoelho,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Elboy333,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Rio de Janeiro, Brazil"
Raissabelek,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,"Goiás, Brasil"
Raissabelek,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…","Goiás, Brasil"
martinsjrjoao,"RT @fabiolamazzulli: 🌊🍊EU ACREDITO🙋‍♀️
#VemComJoao30
#JoãoNoJN
#joaonosdebates

https://t.co/05EPxZfT0G",
BoyRiiOficial,"Vamoo galerra
Novo30 #JoãoNoJN",
AndreSomavilla,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Porto Alegre
4000Thompson,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Manaus, Brasil"
Raissabelek,"RT @wbellofilho: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade…","Goiás, Brasil"
Dersyn,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
Dersyn,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
AugCalado,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Recife, Brasil"
Andy_Cald,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
PatriciaLira78,RT @rayllanesouza: Vem com a onda laranja 🌊🍊 #JoãoNoJN,"Rio de Janeiro, Brasil"
DhyenhesonBruno,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,New York
DPonchio,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Atlanta, GA"
lrcm6,#JoãoNoJN @joaoamoedonovo Crescendo a cada dia nas pesquisas!,
samongol,Mas o povo está limitado no mão de goma do Lula e um cara que não sabe nada de economia,"Bagé, Brasil"
PatriciaLira78,RT @FadimaBell: #JoãoNoJN arrasou! Nosso voto já eh seu!,"Rio de Janeiro, Brasil"
LeitBarreto,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Vitória da Conquista, Brasil"
BoyRiiOficial,"#JoãonoJN
João Amoêdo melhor candidato",
PatriciaLira78,RT @RogerioFaggione: Um minuto do João tem mais conteúdo que os 27 dos outros. #JoãoNoJN,"Rio de Janeiro, Brasil"
pastuszakj,"#JoãoNoJN 
Vem sem Medo João Amoêdo 30
Saúde, Segurança e Educação Presidente é João!! https://t.co/Il2WawMLNo","São Paulo, Brasil"
PatriciaLira78,"RT @fergutieres: 👏🏼👏🏼👏🏼 O mais preparado! @jornalnacional @joaoamoedonovo 
no #JoãoNoJN VAMOS RENOVAR TUDO!!!!🧡🧡🧡 https://t.co/0sEKOTbNNR","Rio de Janeiro, Brasil"
eloisa_fs,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
SchaapSerg,"Pow 
#JoãoNoJN      logo hoje  que azar hehehehehe",
PatriciaLira78,RT @willian_ss: #JoãoNoJN candidato pra mudar!!! votarei 30,"Rio de Janeiro, Brasil"
BoetaDeus,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"São Paulo, Brasil"
AndradeBruno2,"@jornalnacional Vocês precisam se retratar por esse tempo de 1 minuto dado para os Presidenciáveis falar, que democ… https://t.co/p0EAlxCCwX",São Paulo / SP / Brasil
PatriciaLira78,RT @Gusttavofelipe: No plantão não dá pra ver #JoãoNoJN,"Rio de Janeiro, Brasil"
thiagofd,Eu acredito! #JoãoNoJN,São Paulo
se7eee,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Alphaville 
Gaalloo13,#JoãoNoJN para um brasil com mais oportunidades vote #joãoamoêdo30,
PatriciaLira78,RT @10n_doria: Foi pouco mas já é suficiente para divulgar suas ideias #JoãoNoJN,"Rio de Janeiro, Brasil"
amiltonbarata,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
wagner_ferrari,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
natbertinat,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
se7eee,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",Alphaville 
LINDOVALDOLEIT2,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Itaquaquecetuba, Brasil"
artdecolulisb,#JoãoNoJN pra q se já teve Alckmin e Bolsonaro? Esse fodido é a mistura perfeita dos dois.,"Bauru, Brasil"
Andreiman_hu,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,São Paulo
niciusrocha,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,"Rio de Janeiro, Brasil"
PatriciaLira78,RT @LuPriMemeLeo: #JoãoNoJN perfeito melhor não há,"Rio de Janeiro, Brasil"
BoyRiiOficial,"@rodrigozonzin Ajuda tuitando qualquer coisa sobre o João
#JoãonoJN",
albuca_gustavo,RT @Surama4: Salva a direita João Amoêdo! https://t.co/Wqglvq0a9s,"Brasil/SP
"
dinoalima,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Jundiaí, Brasil"
Ton_BQI,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Viçosa-MG
CFERNKIKO,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","ÜT: -23.503603,-46.862797"
MarceloDiasluva,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Divinópolis, Minas Gerais"
AilecRold,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Welling93567124,"RT @AndradeBruno2: @jornalnacional Vocês precisam se retratar por esse tempo de 1 minuto dado para os Presidenciáveis falar, que democracia…",
PatriciaLira78,"RT @lima_junqueira: @joaoamoedonovo, o melhor candidato. Uma pena que ainda tem pouco espaço na tv. Que essa história possa mudar em breve.…","Rio de Janeiro, Brasil"
LeyvsonV,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Maceió
BoyRiiOficial,"@SchaapSerg Ajuda a subir a hashtag tuitando aí
#JoãonoJN",
fabiolr,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Miami, FL"
jouwilly,RT @isaacbm: 1 minuto com @joaoamoedonovo valeu mais que a semana com os outros  #JoãoNoJN,"Patos de Minas, Minas Gerais"
renegomes73,É isso João Amoedo pra vc esse mesmo cara que quê ser candidato é o mesmo que sancionou a lei da ficha limpa agora… https://t.co/zWqYgrRqWy,
PatriciaLira78,"RT @frankjuniorbr: Queria estar assistindo o João Amoedo no JN
#JoãoNoJN","Rio de Janeiro, Brasil"
_JulianoGuerra,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"São Paulo, Brasil"
JulianoCUC,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…",
sergiopucci73,"Vamos renovar tudo !!!
#JoãoNoJN","São Paulo, Brasil"
pedroterzi,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
kingwederson,O #JoãoNoJN falou rápido graças à experiência que teve no Roda Viva.,"ʬ Bom Jardim de Minas, Brazil."
JulianoCUC,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
sarenha23,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Porto Velho, Brasil"
DPonchio,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Atlanta, GA"
Katty40_2007,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,São Bernardo Campo/SP
Capela87,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
polyannasou,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,"Vargem Alta, Brasil"
Lourdesregina,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,Paraná
Edu_Scott01,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
polyannasou,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,"Vargem Alta, Brasil"
CaioMatsui,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Belo Horizonte, Brazil"
DudaSantosNeto,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","São Paulo, Brasil"
daniel_spsp,@g1politica Na contra mão do sistema fracassado e dominado há anos por incopetentes e corruptos! #JoãoNoJN,
FigueiraMotta,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","São Paulo, Brasil"
evertonstns,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","João Pessoa, Brasil"
Katty40_2007,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,São Bernardo Campo/SP
ricardosviana,"RT @wbellofilho: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade…",Lugar nenhum
jouwilly,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Patos de Minas, Minas Gerais"
vhpirolla,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Criciúma, Brasil"
BrenoNB,"RT @mchiasso: Foi menos de um minuto, mas no segundo turno a Globo vai ter que engolir os dois candidatos de direita!
#JoãoNoJn https://t.c…",
caracoles0,"#JoãoNoJN #OndaLaranja

Os brasileiros querem mudança mas não mudam seus hábitos continuam querendo votar por pesqu… https://t.co/dT0a82xJJA",Brasil
ricardosviana,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,Lugar nenhum
DANIELOCORREA,#JoãoNoJN no 1.o turno já tenho candidato!,CAMBUI - MG
Conceito_10,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Natal/RN
albuca_gustavo,"RT @pankecamaceio: Prepara o couro gente.....esquerda, direita, centro vao bater pesado no NOVO depois de hoje...... #JoãoNoJN","Brasil/SP
"
AndradeBruno2,"@jornalnacional Jornal que não disponibiliza o mesmo direito para todos não é imparcial, nos prove o contrário e ch… https://t.co/gIEFaYNIOm",São Paulo / SP / Brasil
ricardosviana,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,Lugar nenhum
RafaelAry,"#JoãoNoJN rápido, mas certeiro.","Florianópolis, Brasil"
Martins0110,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
maykon_oliveira,#JoãoNoJN  vamos dar mais visibilidade pra quem merece seu respeito!,"Cuiabá, Brasil"
stumpfle,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,"Porto Alegre, Brasil"
ricardosviana,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…",Lugar nenhum
marianaplacides,RT @DanielSpacof: Em um minuto falou mais que os outros em meia hora hahaha #JoãoNoJN https://t.co/TxstSiiuUi,"Inhapim, Brasil"
albuca_gustavo,RT @pankecamaceio: O Brasil q eu quero é @joaoamoedonovo presidente ........ #JoãoNoJN,"Brasil/SP
"
albuca_gustavo,RT @pankecamaceio: “Um minuto” bem simbólico né ? Kkkkkkk.  #JoãoNoJN,"Brasil/SP
"
GislaineLuz4,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Thiagoaz3920,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
marbarcelos2001,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Rio das Ostras
ricardosviana,RT @ramonndallagnol: #JoãoNoJN só o NOVO é novo. Contra a velha política @joaoamoedonovo,Lugar nenhum
BrenoNB,"RT @fabiolamazzulli: 🌊🍊EU ACREDITO🙋‍♀️
#VemComJoao30
#JoãoNoJN
#joaonosdebates

https://t.co/05EPxZfT0G",
belaasalvador,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
ricardosviana,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
 #JoãoNoJN https://t.co/oshcZX3H8n",Lugar nenhum
kingwederson,O episódio #JoãoNoJN foi um migalhinha que a Globo nos deu.,"ʬ Bom Jardim de Minas, Brazil."
washington_a,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,São Leopoldo-RS-Brasil
arthurmirandas,"#JoãoNoJN apoia ai galera, apesar de direita, ele é melhor do que Bolsonaro. Caso a gente perca pra direita, perde pro menos pior!!!","Serra, Brasil"
stumpfle,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","Porto Alegre, Brasil"
clebiolima,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Maranguape, Ceará, Brasil"
ricardosviana,"RT @Garuti1985: #JoãoNoJN assim.como qualquer outro candidato, merece espaço para apresentar suas propostas e idéias, a Tv e imprensa em ge…",Lugar nenhum
ricardosviana,RT @lucasgalarce: A renovação política é urgente. Votar em políticos acomodados e profissionais não tirará o Brasil da crise política. #Joã…,Lugar nenhum
ricardosviana,"RT @Melogaby15: Daqui a pouco tem hein. João amoedo 30
A onda laranja ta virando tsunami 
 #JoãoNoJN",Lugar nenhum
royalknight00,estou com joão nessas eleições #JoãoNoJN,
ricardosviana,RT @cc_trevisani: Mais e mais cidadãos brasileiros abandonam as sombras da caverna de Platão depois de experimentarem a luz da realidade...…,Lugar nenhum
_ABraga_,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
ricardosviana,RT @Lucianoaquino_: Bons candidatos como o @joaoamoedonovo só terão a oportunidade real de vencer a corrida presidencial depois que o @jair…,Lugar nenhum
dalilaevan,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
MulhallFe,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Jaraguá do Sul, Brasil"
Povodemerda5,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
CesarCastello,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",Rio de Janeiro
SylviaB54,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
dalilaevan,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
florianosacco,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,Limeira 
FabioGlauser,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
iara_iaramarini,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Jwgonsalves1,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
dalilaevan,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN",
Mateusssantos2,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Porto Alegre, Brasil"
IVANRODRIGUESSA,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Sorocaba, Brasil"
dalilaevan,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
maykon_oliveira,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…","Cuiabá, Brasil"
dalilaevan,"RT @NelioSoares1991: #JoãoNoJN mesmo q por 1 minuto sinto me representado nesta eleições, como em nem uma outras tantas q participei anteri…",
jouwilly,"RT @Welling93567124: #JoãoNoJN É impressionante a mobilização dos eleitores do João Amoêdo 30, se sem tempo de TV, debates etc.., essa onda…","Patos de Minas, Minas Gerais"
profvalerianovo,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Rio de Janeiro, Brasil"
DaviSiqueira11,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",cabo frio
dalilaevan,RT @AntonioGermano_: Hoje à noite vai ter #JoãoNoJN . A Globo deu apenas 1 minuto de gravação para o Partido Novo e Amoêdo (ao invés dos 27…,
ricardosviana,RT @HillaryMARY12: Veja João Amoedo no Jornal Nacional #JoãoNoJN https://t.co/iVECpUrP6H,Lugar nenhum
dalilaevan,"RT @wbellofilho: Daqui a pouco tem João Amoêdo no Jornal Nacional. Um minuto apenas, mas um minuto de serenidade, boas ideias e sinceridade…",
AmoPeidosS2,RT @lluizz: Dei um peido que foi maior que essa entrevista do Amoedo kkkk #JoãoNoJN,"Santa Catarina, Brasil"
dalilaevan,RT @LuizBGermano: Hoje teremos o candidato a presidência mais preparado apresentando suas propostas em um curto espaço de tempo. #JoãoNoJN,
AndreSilveira60,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Guarujá, São Paulo"
talles_souzaa,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
mariabaioco,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,
Thiagoaz3920,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
Henriquebnn,"RT @partidonovo30: Logo mais @joaoamoedonovo estará no Jornal Nacional. Será curto, por isso é muito importante que todos estejam ligados p…",
maykon_oliveira,"RT @tr3v4: Pense #Novo! Vote Novo 30! @partidonovo30 @joaoamoedonovo 🌊🍊
#JoãoNoJN https://t.co/th8Vm8rSOx","Cuiabá, Brasil"
JoseVizioli,"RT @joaoamoedonovo: ""No fundo o que a gente defende é reduzir o poder dos políticos"" #JoãoNoJN","Ponta da Praia, Santos"
NaironM20,RT @joaoamoedonovo: Logo mais estarei no Jornal Nacional. Será curto por isso é muito importante que todos estejam ligados e compartilhem.…,"Brasília, Brasil"
Henriquebnn,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn",
dalilaevan,RT @lucasgalarce: A renovação política é urgente. Votar em políticos acomodados e profissionais não tirará o Brasil da crise política. #Joã…,
Henriquebnn,RT @joaoamoedonovo: Começou o @jornalnacional! #JoãoNoJN,
dalilaevan,RT @Lucianoaquino_: Bons candidatos como o @joaoamoedonovo só terão a oportunidade real de vencer a corrida presidencial depois que o @jair…,
dalilaevan,"RT @Melogaby15: Daqui a pouco tem hein. João amoedo 30
A onda laranja ta virando tsunami 
 #JoãoNoJN",
luuisgustavob,"RT @joaoamoedonovo: ""Por isso a renovação é tão necessária. Por isso criamos o Partido Novo"" #JoãoNoJn","São Paulo, Brasil."
