Usuario,Mensagem,Localizacao
celia_cristrj,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Copacabana, Rio de Janeiro"
koesamelao,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",019 q fala né? 
JosdosSantosPi5,RT @Ricardo96238565: Concordo com vc Francisco!!!! https://t.co/hL3aEPy1Z5,São Paulo  e Wiesbaden.
luspiresjesus,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa",Brotas
Belasein,Ninguém nunca cobra nada dela.,Recife
UmPeregrinoAqui,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…",Barueri - SP
OsMarcheiros,RT @thide_souza: Os clones da Marina Silva não deixam dúvidas de que sua candidatura é uma tentativa pacífica de invasão alienígena. #eleic…,Brazil zil zil
achiare,RT @OslecMac74: O Gandhi é um engodo. Dizem que ele retirou a Inglaterra de seu país sem disparar uma bala. Mentira. A Inglaterra saiu do p…,
Cobain_Brando,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
ComMuitoAmorBR,"@Eniratac @SchuldinerSieg @jairbolsonaro @anabeat05826201 ""Filósofa"" anti-bolsonaro externando todo seu desespero.… https://t.co/Xn1oaraCwt","Sao Paulo, Brazil"
edsongalo,RT @MarinaSilva: O que atesta a minha vida são mais de 30 anos de vida pública sem nenhum envolvimento em casos de corrupção. #MarinaNoJorn…,"Tocantins, Brasil"
sebastiaoneto06,"RT @Desesquerdizada: De #MarinaNoJornalNacional: ""Eu sou a única candidata que apoia a Lava Jato"".
FALSO: Com exceção do criminoso preso em…",Arcoverde - PE
ZZdornellas,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
maxbarbosa_ocao,"RT @CirinoSuellen: Marina é mulher, negra, emponderada, nortista, humilde, alfabetizada aos 16anos, sem envolvimento cm corrupção. Hj surpr…","Recife, Brasil"
chatuba_de_bsb,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Brasília
buzatto_cesar,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Rio De Janeiro
Andrea_ES_BR,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,Brasil
Marquinhodeoliv,"RT @MarinaSilva: Se eu ganhar, vou governar com os melhores de todos os partidos. Temos que olhar as pessoas e a trajetória, não apenas o p…","Oriximiná/Santarém,Pará "
_anamarquesc,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
sonsilva5,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",pires do rio
fairyhailee,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
osmarsilveira86,"RT @denise13duncan: Com uma candidata assim, a gente tem que rir ou chorar???? #BolsonaroPresidente17 https://t.co/rjXmwjkIjm",Goiás Brazil
jhanderson08,O momento 'menino arteiro' do Bonner.,Muritiba/FSA - Ba
ualacebarreto,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",Salvador-BA
firafiraga,"Não que seja do meu interesse, mas ficou show esse novo penteado da @MarinaSilva #MarinaNoJornalNacional","São Paulo, Brasil"
celsorenato5,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",Estados Unidos
DavidPerhaps,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
MateusXavier83,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
swiftmutual,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,sm ts ls mlb helo
MateusXavier83,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",
fontes_ferrei,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…","Rio de Janeiro, Brasil"
celsorenato5,"RT @Fabi_Moller_: ""Eu sou mulher, negra, fui seringueira, empregada doméstica, me alfabetizei aos 16 anos. Eu sei q mt gente acha q pessoas…",Estados Unidos
mannicome,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"São Luís, Brasil"
pjaanf,RT @romullo_araujo: Marina é a única capaz de moralizar a cadeira de Presidente da República e levar o Brasil a um desenvolvimento sustentá…,"Pernambuco, Brasil"
lxcvscrf,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…",Terra
DanGrajau,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",inferno
Marquinhodeoliv,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,"Oriximiná/Santarém,Pará "
BMCoutinho,"RT @Matheus___CRVG: #EntrevistaJN: Qual candidato(a) se saiu melhor na entrevista ao Jornal Nacional, e mostrou-se preparado(a) para comand…",aqui 
celsorenato5,"RT @JoelAlexandreM: O que faz alguém votar na Marina ? Não tem opinião para nada, quer dialogar e fazer plebiscito para tudo, não tem lider…",Estados Unidos
itsMeiriane,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Espírito Santo, Brasil"
raquagirl,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Fortress of Solitude
JuNioRDelfino2,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Fortaleza, Brasil"
prosapolitica,"RT @JoelAlexandreM: Minha reação ao ouvir a Marina dizendo que vai ser presidente do Brasil.

#MarinaNoJornalNacional https://t.co/xWPzqrTv…",Brazil
verafarmingdale,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",@0hmygloria
mediochrome,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
MauroTvs,"RT @Matheus___CRVG: #EntrevistaJN: Qual candidato(a) se saiu melhor na entrevista ao Jornal Nacional, e mostrou-se preparado(a) para comand…",
LuizEloy,"RT @edmilsonpapo10: ""A senhora criou um partido para não se misturar com os outros partidos que a senhora chama de corruptos. Agora seu par…",São Paulo / SP / Brasil
leticiasad,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Maceió, Brasil"
2e50demortadela,"RT @pauloap: LÓGICA DE MARINA SILVA

23h59: Bolsonaro não vai ter base pra governar

0h00: Eu não tenho nenhuma base mas isso não será prob…",
tambara_a,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…","Rio de Janeiro, Brasil"
LikaMoon,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,somewhere over the rainbow
VictorGonz_77,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,Brazil
pjaanf,"RT @LeandroSearah: A armadilha q o JN caiu e se viu obrigado a sustentar é chata demais

Fizeram com o primeiro, tem q levar a pelassaquice…","Pernambuco, Brasil"
inglikinapp,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",guarapuava-PR
RHPauloMedeiros,"https://t.co/IuAK2vgkAg 

VOTEM! ENQUETE BASEADA EM BLOCKCHAIN, IMPOSSIVEL DE MANIPULAR
#BolsonaroNoJornalNacional… https://t.co/wVnJ0A3UEY",Teresina-PI
cabellosalut,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,
KfuriMMA,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
arianasublive,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,29/06/2017 dwt best day ❤️
dudu_ever,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",Manaus
forasterobsb,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk",usa
joelalvarenga,"RT @delucca: A #MarinaNoJornalNacional disse que apoiou o Aécio sem saber dos esquemas de corrupção. Ô Marina, as denúncias contra Aécio er…",
yelyahcuspe,é um meme seu burro,"San Francisco, EUA"
lucknem,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Manaus
sempredireitas,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",
akordeisobria,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",nowhere near you
anac_silvaa,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,+55
danielcalou,"RT @GuilhasIbe: #MarinaNoJornalNacional
Agora entendi a rede. Dá vontade de dormir uns 3 dias e desistir de tudo. https://t.co/VnruFcO50u",
Joseart34373557,"RT @Mulheresbolson1: Enterrada numa virose louca..sem força pra nada...quase sem consciencia pra digerir este momento épico...eu grito!
BOL…",
kelmenezes90,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,
venusbizzle,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Rua dos Góticos 666
phiIippos,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
maurothebest,RT @rafalbuquerque_: Um país em que um candidato como bolsonaro é visto como mito e Marina Silva como desequilibrada diz muito sobre a opin…,N@tal 
majolonog,"RT @Joelitonfer: #BolsonaroNoJornalNacional
#GeraldoNoJN
#MarinaNoJornalNacional
#CiroNoJornalNacional 
Pra quem vai seu voto",
Brito_16Flavio,RT @pittyarq: O melhor eh a cara da Renata anunciando Lula em primeiro lugar na pesquisa #MarinaNoJornalNacional #ONUGaranteLula,Rio de janeiro
Larryexxplosion,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,another place in the universe.
vinicius___sccp,Seria Marina Silva a única capaz de bater o Bozonaro nas urnas???,"Osasco, São Paulo, Brasil."
1976adrianars,RT @MarinaSilva: Você sabia que o jornal britânico The @guardian colocou Marina Silva entre as 50 pessoas que podem salvar o planeta? Conhe…,"Poços de Caldas, MG"
joaoVenturini5,"RT @Ro_Moller: Eu não conheço ninguém que vote na Marina Silva...

E para aqueles que votam, espero continuar não conhecendo...

Não consig…","Belo Horizonte, Brasil"
samaraelisas,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
ltklopez,Fiquei positivamente impressionado com a #MarinaNoJornalNacional. Antes eu achava que ela não servia pra nada. Agor… https://t.co/z5BbR1cuk0,
paraesxavier,"RT @bchartsnet: “Vou ser presidente e mostrar como unir ecologia”

assinado: Marina and the Arvores #MarinaNoJornalNacional","Rondonópolis, Brasil"
1976adrianars,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa","Poços de Caldas, MG"
paraesxavier,RT @bchartsnet: Marina me passa uma tranquilidade na hora de falar #MarinaNoJornalNacional,"Rondonópolis, Brasil"
1976adrianars,RT @MarinaSilva: O Brasil que eu quero para o futuro é um país aonde nenhuma pessoa tenha que passar pela humilhação de não ter trabalho pr…,"Poços de Caldas, MG"
missbitx,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",niterói
HilarioJuniorCe,"RT @dabloesse: Sobre Alianças e Corrupção: @realwbonner lembrou a @MarinaSilva que ela teve 22 milhões de votos e que mesmo sabendo do ""Aer…",Quixadá - Ce
lesmiswrables,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",221b • intj • ravenclaw
larissasandes,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Bahia, Brasil"
1976adrianars,RT @MarinaSilva: O que atesta a minha vida são mais de 30 anos de vida pública sem nenhum envolvimento em casos de corrupção. #MarinaNoJorn…,"Poços de Caldas, MG"
Joelitonfer,"RT @Joelitonfer: #BolsonaroNoJornalNacional
#GeraldoNoJN
#MarinaNoJornalNacional
#CiroNoJornalNacional 
Pra quem vai seu voto","Rio Branco, Brasil"
akzserra,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio de Janeiro, Brasil"
laboure_lima,"RT @congemfoco: ""Hoje, eu não teria declarado meu voto em Aécio"", diz @MarinaSilva, a respeito do apoio que deu ao candidato tucano no 2º t…","Niterói, RJ. Brasil"
agdyas,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
fexbmelo,RT @CorrupcaoMemes: Se a Marina indicar ministro igual indica cabeleireiro tamo tudo fudido #MarinaNoJornalNacional https://t.co/Anfs79VhIA,
MorenoJose0809,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Liberdade, São Paulo"
ich_barbara,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",natal - rn
1976adrianars,"RT @MarinaSilva: Ser líder não é ser o dono do partido, Bonner. Hoje no Brasil esse conceito de que o partido tem um dono que arregimenta a…","Poços de Caldas, MG"
AbaixoR,"RT @Matheus___CRVG: #EntrevistaJN: Qual candidato(a) se saiu melhor na entrevista ao Jornal Nacional, e mostrou-se preparado(a) para comand…",
MANUELROLPH,"RT @guilerwe: essa entrevista não foi dada ao #MarinaNoJornalNacional, mas é importante assistir, principalmente vocês mulheres.  https://t…","Niterói, RJ, Brasil"
paraesxavier,RT @RainhaCarminha: William Bonner está me decepcionando com esse posicionamento entrevistando a Marina parece que tá debochando dela enqua…,"Rondonópolis, Brasil"
aliceitj,"RT @WORD_NEWSS: Marina não sabe se foi golpe ou impeachment, mas vai convocar um plebiscito para decidir.
#MarinaNoJornalNacional https://t…",
opiniaminha,"RT @Matheus___CRVG: #EntrevistaJN: Qual candidato(a) se saiu melhor na entrevista ao Jornal Nacional, e mostrou-se preparado(a) para comand…",
MorenoJose0809,"RT @BlogDoPim: Capacidade se mostra. Posicionamento, também. Valorizar a trajetória e a superação de adversidades é justo, mas #MarinaNoJor…","Liberdade, São Paulo"
Helinh007,"RT @BetoSilvaBR: Não vi a entrevista da 
#MarinaNoJornalNacional . Alguém sabe se ela saiu dançando tipo o Bolsonaro? https://t.co/O13QDtJl…",Brasil
D_Junior_S,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
JuNioRDelfino2,"RT @GiMG__: #MarinaNoJornalNacional

De volta ao túnel do tempo 👇 https://t.co/GVzFY3YShk","Fortaleza, Brasil"
paraesxavier,"RT @laekitoo: #MarinaNoJornalNacional 
“Fulano vai com a gente “ https://t.co/0vocU7ZRm1","Rondonópolis, Brasil"
NairaKarina2,RT @pestinhamesmo: Que linda bicho #MarinaNoJornalNacional https://t.co/LlJ9Ao24p3,
ComMuitoAmorBR,"@araujocaaa1 @Maravelar @jairbolsonaro As fracassadas choram de ódio. #MarinaNoJornalNacional #Bolsonaro17 🇧🇷 
https://t.co/fFej628AK3","Sao Paulo, Brazil"
paraesxavier,"RT @NonLacerda: CHOCADA COM ESSE AFRONTAMENTO 

#MarinaNoJornalNacional","Rondonópolis, Brasil"
brsemcomunas,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Brasil
paraesxavier,"RT @vickminaja: Não to entendendo os entrevistadores achando ruim a Marina querer DEBATER. É assim q se constroi uma sociedade cm respeito,…","Rondonópolis, Brasil"
pegasus_digital,"RT @ballaoficial: A Marina foi entrevistada hoje? 

Os 12% de intenção de voto com certeza não são do twitter, basta saber de onde vem esse…",Manaus - Amazonas - Brasil
a_lecse,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
daniparaense,"RT @Paulo_Raphael_: Teremos a excelente oportunidade de eleger a primeira mulher negra, nortista, ecologista, professora, com reputação ili…",
ejr281063,"RT @Joelitonfer: #BolsonaroNoJornalNacional
#GeraldoNoJN
#MarinaNoJornalNacional
#CiroNoJornalNacional 
Pra quem vai seu voto",Rio de Janeiro
xand_fg,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…",
paraesxavier,"RT @RainhaCarminha: Cansada das pessoas subestimarem a Marina principalmente os eleitores do chiliquento, mal ouvem a mulher e já tão xinga…","Rondonópolis, Brasil"
mleig,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",
becatrixs,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","gravatá, santa catarina "
paraesxavier,"RT @inaesandy: Marina Silva é muito educada diferente de outros candidatos aí 
#MarinaNoJornalNacional https://t.co/dx2ZgXGWQd","Rondonópolis, Brasil"
wellingtonmisa3,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…","Redinha, Natal"
SecinVania,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
Amiltoncjv,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…","Minas Gerais, Brasil"
vidavitoriaslg,"RT @JoelAlexandreM: Marina Silva tem 32 anos de vida publica, o que ela fez nesse tempo, porque não é cobrada por isso ? Ela já teve oportu…",Porto Alegre
bornttollg,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",i'll be your lifeline @jzmiefraser
kelmenezes90,"RT @Jeferson_SSP: 10 minutos e Marina ainda está PENSANDO  na resposta da  primeira pergunta...
é contra o PT, PMDB  ? mas apoia TODOS nos…",
Hmm_Ata_Okay,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Twitter
buzatto_cesar,"RT @franciscomacsoa: O único candidato que defende polícia e exercito! Que quer ordem e progresso pro país. 

O único que NÃO é esquerdista…",Rio De Janeiro
luluka_25,RT @cadrewsaints: Ainda nao me decidi em quem votarei mas simpatizo com a marina fada calma q nao é surtada e distribui odio gratuito por a…,Manaus
reiflurioso1,"RT @Katia14867494: A marina fala que o que importa são as pessoas, mas o ex prefeito de pelotas é um safado ladrão roba dinheiro do exame d…","Rio de Janeiro, Brasil"
shityeun,"RT @_wesleyalvs: #MarinaNoJornalNacional

foi ai que eu
     me apaixonei 

           aquele sorriso 

                       aquela droga…",joão victor
u1sis,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","Rio de Janeiro, Brasil"
oceanslmj,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
k2himala,"RT @WORD_NEWSS: Marina Silva vai levar clones para ajudar em sua entrevista no JN.
#MarinaNoJornalNacional https://t.co/x45GYZXRbJ",
MentiMoura,"RT @DonSergiones: A Marina na eleição passada apoiou o bandido irresponsável golpista Aécio Neves, da cocaína e malas de dinheiro, que mata…","Porto Alegre, Brasil"
crfoliveeira,"RT @SimoneRJ_BR: #MarinaNoJornalNacional Candidata, pq a sra não consegue se comprometer com nenhuma proposta? https://t.co/olaPcaGTfG","Guadalupe, Rio de Janeiro"
bonfimliddia,RT @gifzador: Marina Silva chega sedenta no estúdio do JN e afirma que não encontrou água em Marte #MarinaNoJornalNacional https://t.co/eKU…,
Hmm_Ata_Okay,"RT @CirinoSuellen: Marina é mulher, negra, emponderada, nortista, humilde, alfabetizada aos 16anos, sem envolvimento cm corrupção. Hj surpr…",Twitter
andreacosta2509,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,"Fortaleza, Brasil"
lastcola,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","ES, Brasil"
dandreagui,"RT @marininhapistol: Eis que Bolsonaro vê Marina Silva e Renata Vasconcellos numa moto... 🔫😎

#QuintaDemetruraSDV 
#MarinaNoJornalNacional…",
verebra,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
br0keandy,antes uma pessoa q ta sendo realista à esses políticos que só querem tacar um pacote pronto de promessas que nem sa… https://t.co/paVsXSpelJ,"Elizabeth, NJ"
celia_cristrj,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Copacabana, Rio de Janeiro"
stevgrantrogers,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Only god knows
Ana19582483,"RT @Farias_Guto: #MarinaNoJornalNacional votei em Marina Silva nas eleições passada, porém Ela perdeu meu voto pelo que o JN frisou, o BR p…",
Thynna19675263,RT @natlove_music: É verdade que a Marina disse que a Dilma e o Temer são farinhas do mesmo saco? Mas que belissíssima cachorra filha de um…,"Curitiba, Brasil"
RevMarq,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…",
isabellicom2L,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
insanemarvel,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",
Joseart34373557,"RT @henriolliveira: ""MARINA SILVA, e o ABORTO?“
Vamos debater.

""MARINA SILVA, e as DROGAS?“
Vamos debater.

""MARINA SILVA, e as ARMAS?“
Va…",
mrqsaline,RT @mannicome: Discurso final da Marina Silva foi o melhor dessa semana DEFINITIVAMENTE #MarinaNoJornalNacional https://t.co/nCgcCvaYLR,Brasil
eliasmg1973,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou a única candidata que diz que apoia a Lava Jato."" Fake News. Dizer, todos dizem. Apoiar, al…","Araruama, Brasil"
ponzojunior,RT @DonSergiones: Marina sabe que Dilma foi golpeada sob a liderança de Aécio que ela Marina apoiou e fez campanha. Se Marina fosse uma pes…,Beagá
VitorNeot,"RT @VladimirBorin: Que horror de entrevista...Deus me livre de viver numa  Marinolândia: O cara estuprou: dialoga com ele, fulano matou: va…","Plano Piloto de Brasília, Bras"
BenderGilson,Vergonha sempre foi do esquema,
0nlyjbieber,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",camp half blood
adrianaosantos,"RT @MarinaSilva: Depois de todas essas batalhas, agora o meu tempo chegou! #MarinaNoJornalNacional #VoteMarina18 https://t.co/OAB35H9zCa","BH, Minas Gerais, Brasil"
luisandrefq_,RT @benicices: Engraçado o Bonner questionar Marina sobre o Aeroporto de Cláudio visto que o próprio Jornal Nacional fingiu que isso nem ex…,"João Pessoa, Brasil"
Joseart34373557,"RT @gideaopinheiro: Marina o que vc acha do aborto? 
- Tem de debater
E sobre a segurança?
- Tem de debater
E as drogas?
- Tem de debater?…",
paraesxavier,"RT @huffpostbrasil: ""Impeachment não é golpe. Dilma e Temer são farinha do mesmo saco, cometeram o mesmo crime. Nós defendíamos a cassação…","Rondonópolis, Brasil"
d1f7814069b44e8,"RT @calango77: Não conheço um ser vivo que declara voto em  Marina Silva , não vejo um adesivo da candidata numa janela ou veículo, aonde e…",NEW YORK 
clayton_kr,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…","São Paulo, Brasil"
eii_garotinha,"RT @detremura: eu gosto da Marina, me julguem 😎✌️
 #MarinaNoJornalNacional",
Vith_Bittencour,"RT @mathsoliv: Esse tweet representa o que acontece quando uma mulher entra na política, não importa o debate político o que importa é o ca…",Brasil
paraesxavier,"RT @_ribeiroogabi: Olhem a calma dessa entrevista,olhem a educação,só observem por favor #MarinaNoJornalNacional","Rondonópolis, Brasil"
paraesxavier,"RT @mthsexplicit: Ícone educado, ser equilibrada é essencial #MarinaNoJornalNacional","Rondonópolis, Brasil"
AndrePompeu,"RT @delucca: ""Incoerência é fazer aliança por tempo de TV"", diz Marina Silva, que aliou-se ao PV pra poder somar o número de deputados nece…",Belém
pjaanf,"RT @MeloFelip: Como alguém deixa de votar em Marina ou Ciro pra votar no embuste do BOLSONARO? 

#MarinaNoJornalNacional https://t.co/XXQHp…","Pernambuco, Brasil"
LuzCortizo,RT @BlogDoPim: #MarinaNoJornalNacional continuou em cima do muro. Assista ao meu comentário para a Jovem Pan. https://t.co/4ELjTS2Xp3,"Salvador, Brasil"
felipe220983,"RT @BlogDoPim: #MarinaNoJornalNacional: ""Eu sou mulher, sou negra, fui seringueira."" E diz que há muita gente que acha que, em razão dessa…",
pjaanf,"RT @EdsGooD: #MarinaNoJornalNacional a populacao é acostumada em ouvir dos politicos que pau é pedra e vamos fazer e ñ faz.

Quando surge u…","Pernambuco, Brasil"
