Usuario,Mensagem,Localizacao
ChrisMaria031,"NORDESTE ,MEU ORGULHO !!! 
#EleNão #Eleições2018 📠",nan
jaspionzzz,RT @Poder360: Como o PSDB abriu espaço a Bolsonaro e não conseguiu polarizar com o PT.  https://t.co/CHSLURCyBk #Eleições2018 https://t.co/…,"Salvador, Brasil"
Clari_lupo98,"RT @destak: Aos gritos de “primeiro turno”, simpatizantes de Bolsonaro comemoram 49% dos votos ao candidato, com metade das urnas apuradas.…","Fortaleza, Brasil"
tallispinho,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Rio de Janeiro
newmaramendonca,"RT @MidiaNINJA: Em Lisboa, Portugal, eleitores de Bolsonaro se afirmam fascistas e agridem outros eleitores em local de votação.
via: Stefa…",nan
MeloFelip,"A situação poderia ser pior, imagina o Bozonaro ganhando no primeiro turno? agora vocês tem a possibilidade de não… https://t.co/PwwyTJF7A8",nan
DuMaMe02,"RT @CamrenFetus_: QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O B…",nan
um2luan,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Riacho Fundo, Brasília"
juliaalorenzato,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
cesarcrivelaro,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brazil - SP - Sao Paulo
budinh4,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,No chão
Rodrigo_Oller,RT @Bolsoneas: Mais uma vez nordeste? Caralho! #Eleições2018,"São Paulo, Brasil"
kccyonce,RT @NickiMinajBraz: Nordeste é a ÚNICA REGIÃO onde o Bolsonaro não deve vencer! É por isso que essa região merece sim se separar desse país…,"CIRO, CIRO, CIRO, CIRO, CIRO"
Jandersilva_,RT @Juliano_zack: Se Bolsonaro ganhar as #Eleições2018 https://t.co/G3oQqlgRkZ,Brasil Rj Petrópolis
felipekbca,"RT @bbcbrasil: Nova #PARCIAL: Com quase 88% das urnas apuradas, Bolsonaro tem 47,35%, e Haddad, 27,55%. #Eleições2018",santa maria
Mariana_Barboza,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,BH
AngelSunRiley,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Narnia
teentwtans,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,1d•star wars•teen titans
rainbowlay_,"RT @gabitop: Vamos começar a discutir a independência do nordeste? 
#Eleições2018 #Elenão #FicaTemer",nan
dessanapaiva,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Manaus - Amazonas, Brasil"
ricke,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Piracicaba
ChicletPriscila,"RT @mirelando_: Se o Bolsonaro ganhar, vai conseguir fazer o que quiser pq o congresso é todo PSL e apoiadores!

Se o Haddad ganhar não vai…",nan
LuxAjuda,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",Brasil 
Franlima32,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Pernambuco
rogomonev,"""Com 88% das urnas apuradas, Bolsonaro tem 47% e Haddad, 27%; siga"" #Eleições2018 https://t.co/cieDbhok13","Campinas, Brasil"
danii_teixeira,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"São Paulo, Brazil"
donajo_sefa,RT @RainhaCarminha: Nordeste é a ÚNICA REGIÃO onde o Bolsonaro não ganha! É por isso que eu não canso de dizer que é a maior e melhor regiã…,nan
olivercrvg,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",nan
Nina_Naro,RT @bandnewsfmrio: Grupo que apoia o candidato à presidência Jair Bolsonaro (PSL) continua em frente a casa do candidato na Zona Oeste do R…,Rio de Janeiro
alahnarosa,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,RS
cristhianpabl9,RT @Bolsoneas: Mais uma vez nordeste? Caralho! #Eleições2018,"Ibotirama, Brasil"
carolyokohama,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,themyscira
xchesterbe,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
bolchevicky,"RT @nadanovonofront: Não adianta mostrar que é racista.

Se sair um vídeo com o Bolsonaro esquartejando um poodle ainda vão dar um jeito de…",pripyat
JFrankavilla,"parabéns, brasil! eu desejo de coração que todos vocês que votaram no bolsonaro coma o pão que o diabo amassou e cu… https://t.co/dDtkJE2I29","Rio Comprido, Rio de Janeiro"
The_Bitchbaby,"RT @DinahJHBrasil: QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O…","Araraquara, Brasil"
KelvinLLima,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Manaus
aquelalaura,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Minas Gerais, Brasil"
Doutora_Dri,"""A culpa é do Nordeste, a culpa é do Amoedo"", bando de trouxa, Bolsonaro vai perder  a eleição por causa dos eleito… https://t.co/CW0rd59isD",BRASIL
AelinTerrasen,"RT @bbcbrasil: Nova #PARCIAL: Com quase 88% das urnas apuradas, Bolsonaro tem 47,35%, e Haddad, 27,55%. #Eleições2018","São Luís, Brasil"
LierIrwinn,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Na sua 
Eu_arretada,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Rio de Janeiro, Brasil"
Beca_rezende4,"RT @janjaoluz: Eu vendo um burro que votou no salnorabo: 
#Eleições2018 https://t.co/Jq46LCzKN6",nan
juliamerdeiros,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"West Covina, California"
ingris_its,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Distrito Federal, Brasil"
jujubarrosoo,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
comofass_,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
xplosionen,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
pessanhamaicon1,"RT @RenovaMidia: Os resultados da boca de urna pelo #Brasil, apresentando crescimento dos candidatos que apoiam Jair Bolsonaro (PSL), “surp…","Italva, Brasil"
malfeitos,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…","Brasil, Rio de Janeiro - RJ"
_GustavoHull,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Caxias do Sul, Brasil"
anavas4,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",nan
flapbortolini,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,gdi
mesparadis,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"São Paulo, Brazil"
srlucasgarcia,"No segundo turno vai votar em quem pra Presidente?

RT PRA ESPALHAR 

#Eleições2018
#SegundoTurno 
#Bolsonaro17 
#Haddad13",Rio de Janeiro
orejadepajaro,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",tacarigua city
corofira,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Fundo do poço
cesarSouza99,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Natal, Brasil"
mandsiena,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,São Paulo/ BR
jfowks,"RT @elpais_brasil: #Eleições2018 | Com 86% das urnas apuradas, Bolsonaro tem 47,6% e Haddad, 27,24%","Lima, Peru"
MizBowie,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
HarryTomlinsonW,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Paraná, Brasil"
joao_manuel01,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
xiahnist,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,waiting for 준수 ♡ ; ✨김종현✨
nutellacom_pao,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"São Paulo, Brasil"
Sabrinacirquei7,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Brasília, Brasil"
Paulo_Eduuardo,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…","Macapá, Brasil"
LanaRoods,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
ricchardpereira,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"Rio de Janeiro, Brasil"
yoshiefuruhashi,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…",nan
Cleyli1,"RT @CamrenFetus_: QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O BOLSONARO NÃO GANHE NO 2° TURNO
QUE O B…",nan
saylarrynow,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,hst tour rio
giuiandaforagi,RT @fzzbn: “Eu particularmente acho que o bolsonaro não vai prejudicar ninguém” #Eleições2018 https://t.co/z4Eg53gqv1,"Atibaia, Brasil"
caraifeo,"RT @folha: 'Meu neto é branqueamento da raça', diz Mourão, vice de Bolsonaro https://t.co/9iKafwzvmG #Eleições2018 #Eleições2018 https://t.…",Brasília - DF
flavinha12,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Caçapava, Brasil"
officialjinki,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,suju shinee h.o.t 
caidrumonde,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
arquionauts,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Belém, Brasil"
eiwendelfe,"RT @opovoonline: Matematicamente, Bolsonaro e Haddad estão no 2° turno. https://t.co/mxiTBUqHu6 #Eleições2018 #EleiçõesOPOVO https://t.co/T…",nan
AllanMoraess,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Porto Alegre
Leticia13734739,O Eduardo Bolsonaro com mais de 1.6 milhões de votos. Ultrapassou o Tiririca e já é o deputado com maior votação no… https://t.co/qdRX3RXHie,"Cubatão, Brasil"
michelee27,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
vanessav,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
keepsluke,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,#1 oned stan ◟̽◞̽
imxtura,"#Ficatemer #ELEIÇÕES2018 #HADDADNO2TURNO 
em quem vcs votam?
bolsonaro x haddad",nan
otempo,"Bolsonaro e Haddad estão matematicamente no segundo turno #otempo #eleições2018

 https://t.co/p3UD3rT3Ai",Contagem / MG
supernoticiafm,"Bolsonaro e Haddad estão matematicamente no segundo turno #otempo #eleições2018

 https://t.co/inYL3jbU2C","Belo Horizonte, Brasil"
duduzao182,"RT @nadanovonofront: Não adianta mostrar que é racista.

Se sair um vídeo com o Bolsonaro esquartejando um poodle ainda vão dar um jeito de…",Triunfo/ Rio Grande do Sul
CotaCouto,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Palmas
msmmrstrm,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
hellonaths,RT @discordiabbb: Os apoiadores do Bolsonaro tudo ganhando nos outros estados. Dia difícil pra esquerda HAHAHAHAHAHA #Eleições2018,nan
cmykmat,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,São Paulo
Luannakarolinec,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Santarém, Brasil"
jehtrombini,RT @leandro_nabuco: @OliveiraNatalii Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,"Floripa, Brasil"
moonastereo,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brazil
rodcrvl,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Santos, Brasil"
_biaroquee,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,sjc
chafikbuttros,@jdoriajr venceu na cidade de São Paulo. #17Neles #Eleições2018 #ChoqueNaGlobo  #EstamosComBolsonaro,"São Paulo, Brasil."
qarlos__,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
JoaoVitor1956,"RT @TSEjusbr: @mandajob #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; A…",Curitiba - PR
jose_ribeiroo,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
killkillz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Batcaverna
rafaelcrdz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
SilvanaTeles,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"sao paulo, brasil"
mayycrf,"RT @MonbebeWitch: Nunca pensei que sentiria o medo que eu estou sentindo hoje
#ELENÃO 
#Eleições2018 https://t.co/Scm8QEb3Xb","Campos dos Goytacazes, Brasil"
ItalloReal,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Recife, Pernambuco,Brasil"
_trapafasa_,"RT @RainhaCarminha: Não adianta de nada o Nordeste ser sensato e votar contra o Bolsonaro,sendo que o Sul vem e dá quase 70% de votos válid…",Tekila
hruart,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"natal, br"
felipevacao,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Betim, Brasil, Terra, SS, VL"
fuckxngmardybum,"RT @diegozvd: jair bolsonaro (psl) 48,12%
fernando haddad (pt) 29,97%
ciro gomes (pdt) 12,42%
geraldo alckmim (psdb) 4,79%

29,18 + 12,42 +…",The Bad Place
Vibbarbosaa,RT @leandro_nabuco: @OliveiraNatalii Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,"Mata da Praia, Vitória"
dconline,"Onda Bolsonaro muda política de Santa Catarina via @upiaraboschi 
https://t.co/9I6bDeUyqR #Eleições2018 #EleiçãoSC https://t.co/qrQXL2Ijj0","Santa Catarina, Brasil"
olarjessy,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Recife, Brasil"
nobdyweirdlkme,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Manaus, Amazonas, Brasil"
delreilish,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
xdsilvao,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
Ofran666,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
camila_lessa,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 20h15:
Bolsonaro, 47,3%; Haddad, 27,5%; Ciro, 12,4%; Alckmin, 4,…","12, Grimmauld Place "
pINKheerin,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Golden Closet
vnpimpao,"RT @ericaAbreeuu: A frase ""Vota com consciência "" é o mesmo que NÃO VOTE NO BOLSONARO CACETE 
#EleNão #EleNunca #Eleições2018","Campo Grande, Rio de Janeiro"
bubalok,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
Sad_Hacs,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Entre um lugar e outro
italoalbuca,RT @leandro_nabuco: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,nan
uboaexe,"RT @ErickaMeloJF: O filho do coiso foi o mais votado da HISTÓRIA em SP!!!
#Eleições2018 https://t.co/bwlIUBjmlZ",nan
unbreakablecami,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Fortaleza, Brasil"
mandi_chu,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Sao Paulo, Brazil"
cliffordnetflix,"RT @destak: Aos gritos de “primeiro turno”, simpatizantes de Bolsonaro comemoram 49% dos votos ao candidato, com metade das urnas apuradas.…",nan
ALuizCosta,"RT @tferrerm: São Paulo capital, al 98%:
Bolsonaro 44,6%
Haddad 19,6%
Gomes 14,8%
Alckmin 8,8%
Amoêdo 5,7%
Silva 1,5%
#EleccionesBrasil #El…","São Paulo, Brasil"
Marcous_A,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,onde prenderam o cavalo
AKordeiIrritada,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,T.R.U.P.E
pridrisk,"RT @MidiaNINJA: Em Lisboa, Portugal, eleitores de Bolsonaro se afirmam fascistas e agridem outros eleitores em local de votação.
via: Stefa…",nan
otaviomurilloO,"RT @destak: Aos gritos de “primeiro turno”, simpatizantes de Bolsonaro comemoram 49% dos votos ao candidato, com metade das urnas apuradas.…",sorocaba
malfeitos,RT @bandnewsfmrio: Grupo que apoia o candidato à presidência Jair Bolsonaro (PSL) continua em frente a casa do candidato na Zona Oeste do R…,"Brasil, Rio de Janeiro - RJ"
jhopebxts,"RT @cometboi_: quem vota no bolsonaro, espero que pese na sua consciência a dor e desespero que estão causando aos lgbt, negros, pessoas qu…",brazil
hanna_lays,RT @leandro_nabuco: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,Brasil
RahTuita,"RT @Kerliane: As pessoas vão ter que decidir o que odeiam mais, o PT ou o Racismo, Machismo, homofobia e violência que o Bolsonaro defende…",Ceará
rafgabriel,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Vitória da Conquista, Brasil"
witchofduva,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,🇧🇷 • 🏳️‍🌈 • 📖 
rodriguesrsr,"RT @RejanePaiva: “Como Trump, Bolsonaro venceu com mentiras.” Mariana Godoy-Rede TV
#Eleições2018","Sergipe, Brasil"
milenaoliveirai,"RT @RainhaCarminha: Não adianta de nada o Nordeste ser sensato e votar contra o Bolsonaro,sendo que o Sul vem e dá quase 70% de votos válid…",nan
doug_mazur,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,Rio de Janeiro
lourtita,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
luizaalvarezz,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,rj
costapatrick,RT @arthurngabardo: SE PRONUNCIE SOBRE O FLAVIO BOLSONARO https://t.co/WIUCzVfft2,"Brasília, DF, Brasil"
_trapafasa_,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Tekila
anagabrielaledo,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",Planet Earth for now! 
allqroz,"RT @MidiaNINJA: Alguns eleitores de Jair Bolsonaro (PSL) estão levando para a cabine de votação armas de fogo. Além disso, ainda fotografam…","Rio de Janeiro, Brasil"
Karina17950880,"RT @MeloFelip: A situação poderia ser pior, imagina o Bozonaro ganhando no primeiro turno? agora vocês tem a possibilidade de não deixar o…",nan
infarthamos,Bolsonaro e Abstenção vão pro 2°turno #Eleições2018,(ƒαท αccσυทτ)
tofuverde,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
matiassagaz,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Bahia, Brasil"
leandro_nabuco,RT @leandro_nabuco: @OliveiraNatalii Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/sS4q1fhxTL,"São Paulo, Brasil"
revista_novae,"RT @otempo: Bolsonaro e Haddad estão matematicamente no segundo turno #otempo #eleições2018

 https://t.co/p3UD3rT3Ai",nan
_bmiguel_,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,nan
henriquecasts,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"ZS, Porto Alegre, Brasil"
grazigraziela,RT @JAPONESA35: Vc acha que eu acredito que Bolsonaro não conseguiu os 50%? Conseguiram enganar o povo ... Houve fraude sim ... Já disse qu…,Brasil
jaydizzy,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,São Paulo
vandecwb,"RT @Bolsonaro_V12: Deixe sua risada para @dilmabr !!!

#Eleições2018 
#17Neles https://t.co/7AVTiJYWP7",Curitiba
_luuumendes,RT @belline_caio: E eu não consegui entrar com meu celular no bolso 💔 #Eleições2018 https://t.co/CGzIk2xZP4,"Manaus, Brasil"
pitechus,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
jarolinec,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,caxias terra boa 
Patrick_Nunes,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Brasil
MatheusPalmaNo1,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,nan
ReginaLulaRamao,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,Rio Grande do Sul
t_ago77,"RT @dconline: Onda Bolsonaro muda política de Santa Catarina via @upiaraboschi 
https://t.co/9I6bDeUyqR #Eleições2018 #EleiçãoSC https://t.…",Gravatai- rs
clumsyiing,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,gotham
rahbrennichi,RT @maslanylife: Bolsonaro só não ganhou no nordeste sabe pq 👇 #Eleições2018 https://t.co/8HRXu5X0Hp,"Recife, Brazil"
Leonardo24lsx,"RT @RejanePaiva: “Como Trump, Bolsonaro venceu com mentiras.” Mariana Godoy-Rede TV
#Eleições2018","São Paulo, Brasil"
GOLPEDIRECTO,"RT @g1: 79% das urnas apuradas: Bolsonaro tem 48% dos votos, Haddad, 26,7% e Ciro, 12,3% https://t.co/dvmKuBb4du #Eleições2018 #G1 https://…",Coyhaique Chile
BielVicttor07,"RT @BielVicttor07: MEU DEUS O BOLSONARO TA COM 49% MEU DEUUSS NAAAAAOOOOOOOOO
 #Eleições2018
 #RipBrasil https://t.co/MrynfPipIw",nan
alemxmff,RT @pecesiqueira: Ces tão elegendo nazistas https://t.co/hiDnJbQ6ZC,"Rio Grande do Sul, Brasil"
