Usuario,Mensagem,Localizacao
rodrigoabreuy,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Piratininga
Mirabili,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",São Paulo
clnevesss,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","RJ, Z.Ø / campo crime"
copycat_3,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,No seu coração
marcostpf,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Jacarezinho, Brasil"
maryhelenbr,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Minas Gerais - Brasil
joaopatto,"#Aquela #recepção...
#Haddade recebeu resposta popular...
.
#Desperta #Brasil #eleições #eleições2018 #contra… https://t.co/HkERBfVKnj",Campina Grande PB
BeaxxSantos,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",soundcloud.com/beaxxsantos
BixaRevolts,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Vale dos homossexuais
batiaatesta,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",NO SEU CORAÇAO
NathanAdriiano,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","São Benedito, Vitória 🔥"
lianasmith123,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Tucuruí, Brasil"
firstclexa,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Brasil
fenaprofissao,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Santa Fé do Sul, Brasil"
RayllaGiovanna,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",São Januário 
OAndyCitou,"Aqui no meu curral eleitoral Bolsonaro perdeu de lavadaaaa pro Haddad
Eu já esperava isso dos baianos #Eleições2018","Bahia, Brasil"
anapoeyss,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",21
sobre_realitys,"RT @vik2805: Pra quem vocês votaram ??? 
De rts para espalhar !!

#Eleições2018 #BolsonaroPresidente17 #Ciro12 #Haddad13 #17Neles #ViraVira…","Recife, Brasil"
firstclexa,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",Brasil
anahiswiftie13,Felizmente na minha cidade da Bahia o Haddad e o PT ganha de lavada. #Eleições2018,nan
complicated_jp,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Bauru, Brasil"
QueenItunes,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",Vitoria 
pan_demoniumm,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Salvador, Brasil"
firstclexa,RT @lula_oliveira: Outra denúncia....#Eleições2018 https://t.co/9QBQPadhob,Brasil
lauradoc7,"#Eleições2018 tomara que daqui 20 anos no max, a gente consiga votar pelo celular talvez assim não existirão mais fraudes",nan
pocoyowo,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",nan
GabiGimenes20,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
yasbfr,"RT @IgorNavarroBFR: RIO DE JANEIRO | IBOPE - 06/10:

Jair Bolsonaro (PSL) - 51%
Fernando Haddad (PT) - 16%
Ciro Gomes (PDT) - 14%
Geraldo A…",Setor leste inferior -Niltão
spesselc,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
Taipsoares1,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Blumenau, Brasil"
jocimar_junior7,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
JoshFormiga,RT @lula_oliveira: Outra denúncia....#Eleições2018 https://t.co/9QBQPadhob,nan
gohurib,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Verox
ewaldo_andrade,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,Brasil
zabellss,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Acre mas as vezes no Goiás AOO
FlaDaNacao_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Flamengo
sousaaduda,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
bolett_aq,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,"Sorocaba, Brasil"
Beatryz1230,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…","Rio de Janeiro, Brasil"
eliarodrigues_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",cg
Dvd77Ricardo,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","São João de Meriti, Brasil"
LuizTamagusku,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",São Paulo Brazil
eternamorluan,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
HgGnomo,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Irajá, Rio de Janeiro"
almeidamnz,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",21
01tuitteiro,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","São Luís, Brasil"
Lucianomilgraul,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
diidab,"RT @kahemartins: Resultado da votação em Dublin, Irlanda

Ciro Gomes 369 votos
J. Bolsonaro 366 votos 
J. Amoedo 145 votos
F. Haddad 95 vot…",nan
michelevv,"São José dos Campos, escola suspendeu votação.  Eleitor vota em outros candidatos e aparece o Andrade 13.… https://t.co/MdNI18n8VX",São Paulo
Victors_crf,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",São João de Meriti
Hideki_It,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",nan
Whoislip_,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Porto Alegre, Brasil"
Mateuzin87,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Nova Iguaçu, Brasil"
_carolsfreitass,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",21
Pablomello97,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
Ribeiro_VH,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Barra Mansa, Brasil"
JniorFernandes6,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",55013
Suelen_souza10,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Magé, Brasil"
sabrlopess,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",zo rj
Wc_felipee,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio das Ostras, Brasil"
Kau_CRF,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",🏠
Fannyreal,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Rio de janeiro
VictorHugb,"Em São José dos Campos (SP), em um bairro mais pobre, Haddad ganha de lavada.
#Eleições2018 https://t.co/IeaJ6hxp6h","Pindamonhangaba, Brasil"
marchi_jv,"RT @BrGuedes: Lindbergh perdendo o foro privilegiado, segundo a Boca de Urna! Ele não queria visitar o presidente Lula? Em breve Sérgio Mor…",nan
ryanmello777,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Paris, France"
_hellb0y,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio das Ostras, Brasil"
Amadafoca74,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Vancouver
CarboneMatheus,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Iguaba Grande, Brasil"
Athyson2mil,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
g1saopaulo,"Candidato Fernando Haddad (PT) chega ao hotel Pestana, em São Paulo, para acompanhar a apuração dos votos para a Pr… https://t.co/ZN7KR1s0Z8",São Paulo/SP
Keylacrf,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",@cocainemakws
alefoliveira_2,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
_mnonato,RT @lula_oliveira: Outra denúncia....#Eleições2018 https://t.co/9QBQPadhob,"Sete Lagoas, Minas Gerais"
Amadafoca74,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",Vancouver
VpEmls,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",024 só da maluca
KhalifaTRECHO21,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Costa Barros, Rio de Janeiro"
ManoDoDog,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
isa_anamia,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
anavitn,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",vr - rj
coachsandrolima,"2 secao no Maranhão 

Haddad 144 
Jair Bolsonaro 89 

#Eleições2018 https://t.co/jj1qdlFfhE",nan
ramoon2R,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",27
CRF_Durao,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Realengo, Rio de Janeiro"
vanderleibahia,"RT @g1saopaulo: Candidato Fernando Haddad (PT) chega ao hotel Pestana, em São Paulo, para acompanhar a apuração dos votos para a Presidênci…",Planalto Bahia Brasil
short_number,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",pais sem solução
Gustavow007,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",C - A - B 
vlwrodrigoo,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Pedra de Guaratiba, Rio de Jan"
alvesam,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Campinas/Brasil
poxa_ana03,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Siderlândia, Volta Redonda"
lovatosovereign,"PODE SER HADDAD 
PODE SER CIRO
PODE SER QUALQUER UM BOLSONARO NÃO MEU DEUS #EleNunca #Eleições2018 #ViraViraClR0",nan
xreehcrf,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Belém, Brasil"
short_number,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",pais sem solução
decaastro_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",27
xrodrigs,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Nova Contagem, Contagem"
d3v45t4d4,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Teresina, Brasil"
queridaogames,Eis que o Haddad vence no 1º turno. #eleições2018 #bolsonaro #haddad #ciro #marinna https://t.co/e6sjS8K60x,"Rio de Janeiro, Brazil"
nopduys,"RT @g1saopaulo: Candidato Fernando Haddad (PT) chega ao hotel Pestana, em São Paulo, para acompanhar a apuração dos votos para a Presidênci…","Amsterdam, Nederland"
negrabelle_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
iaconstante,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",nan
artegerais,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","Belo Horizonte, Brasil"
kaucrf,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",vila aliança - bangu 
majuensa_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Angra dos Reis, Brasil"
fIwtlinez,se o haddad for pro segundo turno com o bolossauro eu sou a mulher mais petista que esse país já viu é capaz de eu… https://t.co/BsUATOZPjw,nan
pxx_thamires,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Paris, France"
_Lavoisier,"#3em1 Jornalistas torcem por Eduado Paes, herdeiro de Cabral. Dilma e Lula, mas o povo não quer mais essa droga… https://t.co/Q2jRapuz90","iPhone: -23.591980,-46.649139"
Vaargas22,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Oakley, England"
jomarjunior77,"RT @BelemNoticiass: #ELEIÇÕES2018
Mulher suja urna com sangue de absorvente, danifica equipamento, grita ""Lula Livre"" e é detida
https://t.…",Belem-Pa
MauricioTobbias,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,nan
wenkellbatista2,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Arraial do Cabo, Brasil"
Ellencaldas3,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",na tua 
miguel_zimm,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Angola, NY"
marcosjsca,"RT @redebrasilatual: Em Porto Alegre, @ManuelaDavila vota e critica 'disseminação de ódio'. Ela disse que aguarda o segundo turno e o prime…",Manaus - AM
_Paiva99,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",021🌴☀
AryDias00,"Eu acompanhando a apuração de votos

#Eleições2018 
#ViraViraCIR0 
#VotePorLulaVote13 https://t.co/ou7yePRbvn","Juiz de Fora, Brasil"
whoisbsa,"""Haddad é lula, Lula é ladrão, logo, Haddad é ladrão""
Porque petista não conhece o silogismo?
#Eleições2018 #17Neles #Bolsonaro17",Brasil
LucasBelarmin17,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Ariquemes, Brasil"
ThuanySeixas,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Angrinha 
FMurill34344724,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","São Gonçalo, Brasil"
Natalia251288,"Pesquisa de boca de urna do Ibope vai indicar que haverá segundo turno para presidente. 
#Eleições2018 
#Haddad13",Brasil
themaloya,"RT @coachsandrolima: 2 secao no Maranhão 

Haddad 144 
Jair Bolsonaro 89 

#Eleições2018 https://t.co/jj1qdlFfhE",nan
thallescrf_,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",Brasil
thxagoguimaraes,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,em algum show
edinealcantara,"RT @TerraNoticiasBR: Bastidores: Haddad já espera apoios de Ciro e PSB em eventual 2º turno
https://t.co/urhabxzjNT #TerraNotícias #Eleiçõe…",nan
fossachiara,"Boca de Urna
Escola São Vicente de Paula - Americana / SP

Bolsonaro: 1789
Ciro: 290
Haddad: 203
Amoedo: 167
Alckmi… https://t.co/sKb081q5az","Americana, SP Brazil"
Marphilippi,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Florianópolis 
INDEANCISA,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",VIP|REBEL|XIAHTIC|FANXY ESKIMO
gabrielavescovi,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Vila Velha, Brasil"
HDLOREDO22,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Santa Cruz, Rio de Janeiro"
iamMagnl,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
maycon_Fla,"Dilma e Lindberg estão bem perto de fazer companhia pro lula na cadeia e o Bolsonaro de ganhar no 1° Turno, seria u… https://t.co/TYe6fR79fW",nan
tonipicancoBJJB,"RT @BelemNoticiass: #ELEIÇÕES2018
Mulher suja urna com sangue de absorvente, danifica equipamento, grita ""Lula Livre"" e é detida
https://t.…",nan
pauroig5,RT @pauroig5: 🇧🇷 (‼️) 👉 Bolsonaro será o próximo presidente do #Brasil 🇧🇷❓#Eleições2018 #BrasilDecide #EuVotoBolsonaro17 #HaddadPresidente,Catalunya - Món
serplaci,"RT @Brasil_de_Fato: “Acredito que o Haddad, por ser do PT, tem proposta para o trabalhador. Com o Bolsonaro ganhando, é difícil acreditar q…",rio de janeiro
shotslevine,"RT @VictorHugb: Em São José dos Campos (SP), em um bairro mais pobre, Haddad ganha de lavada.
#Eleições2018 https://t.co/IeaJ6hxp6h","m5, site omelete, tv quase"
BNMelo7,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Acre, Brasil"
Jorge_Anastacio,"RT @coachsandrolima: 2 secao no Maranhão 

Haddad 144 
Jair Bolsonaro 89 

#Eleições2018 https://t.co/jj1qdlFfhE",São Paulo - SP - Brazil
matheusds8,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
gabilamarca02,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
mulhergorila,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Brasil
Cassio_Rb21,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Rio de Janeiro, Brasil"
luufoo0,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Arraial do Cabo, Brasil"
pirxnhx,"RT @vik2805: Pra quem vocês votaram ??? 
De rts para espalhar !!

#Eleições2018 #BolsonaroPresidente17 #Ciro12 #Haddad13 #17Neles #ViraVira…","Inferno, Duque de Caxias"
AdrianoLourenco,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…",Emirados Árabes Unidos
crvg_costa1,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",no seu coração
iloveyoubillk,"Tô péssima, minha sessão fechou com 124 pro coiso, 28 Haddad e 200 Ciro. Fora que elegeu o Dória. Tá do jeito que v… https://t.co/PBgVcD9cuW",nan
yu_amb,RT @otempo: Vídeo em que urna auto-completa número de Fernando Haddad é falso #Eleições2018 #fake #urna https://t.co/kbFbA5qWIM https://t.c…,"Belo Horizonte, Brasil"
pqchalfonn,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
Ed83Gata,"Votação dos brasileiros na Suíça:

Jair Bolsonaro - 48,1%
Ciro Gomes   -  16,5%
Haddad         -  11,6%

#Eleições2018","Pretoria, South Africa"
AryDias00,"Acompanhando as apurações 

#Eleições2018 
#ViraViraCIR0 
#VotePorLulaVote13 https://t.co/QVquZHQo9i","Juiz de Fora, Brasil"
clau_cccc,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","São Paulo, Brasil"
_SPNoticias,"RT @g1saopaulo: Candidato Fernando Haddad (PT) chega ao hotel Pestana, em São Paulo, para acompanhar a apuração dos votos para a Presidênci…","São Paulo, Brasil"
filipe_bortot,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","Campo Grande, Brasil"
softIysana,"RT @TSEjusbr: Quem registrar o voto com máquinas fotográficas, filmadoras, e telefones celulares poderá ser multado em até R$ 15 mil e até…","{💌} ggяσυρυтiинαร, jυ, รαммy"
Saracri24032765,"RT @kahemartins: Resultado da votação em Dublin, Irlanda

Ciro Gomes 369 votos
J. Bolsonaro 366 votos 
J. Amoedo 145 votos
F. Haddad 95 vot…",nan
PedroBraga1804,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H",nan
SoniaReginaRibe,RT @queridaogames: Eis que o Haddad vence no 1º turno. #eleições2018 #bolsonaro #haddad #ciro #marinna https://t.co/e6sjS8K60x,nan
LetciaVillela2,"RT @futmemes_: URGENTE!!!!
Um candidato novo e totalmente aleatório, passa haddad e bolsonaro! #Eleições2018 https://t.co/wLMLv9xp8H","São Lourenço, Brasil"
