Usuario,Mensagem,Localizacao
_hudsonQ,"RT @TSEjusbr: @Jana_Oliveira1 #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11…",Brasília/Rio
95Cezarlino,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","São Paulo, Brasil"
horangroupie,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018",The Hundred Acre Wood 🍯🌳
211_dan,"RT @oficialhaha: Jair Bolsonaro (PSL) 46,38% 
Fernando Haddad (PT) 25,25%
Ciro Gomes (PDT) 11,77%

#Eleições2018⁠ ⁠ https://t.co/2NzZVIuOL7",nan
guzmart_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Ciudad de México
qgvalesca,Votem  nessa enquete Nordeste #ViraViraClR0 #Eleições2018,"Rio Grande do Sul, Brasil"
LuckComenta,"Surpresa que eu queria: Ciro surpreende e disputará o segundo turno
Surpresa que eu tenho: Bolsonaro tira mais voto… https://t.co/UedwurlS5q",nan
armatos18,RT @NandoSantana01: Aquele Axé...  #ViraViraClR0 #Eleições2018 https://t.co/MhGLMQA206,"Bahia, Brasil"
kellyviieiraa,"RT @nolascoluuana: Ciro seja presidente só pra mim então
Eu imploro

#Eleições2018 #EleNaoEleNunca","Brasília, Brasil"
israelmatos200,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Beverly Hills, CA"
_hudsonQ,"RT @TSEjusbr: @ksducanellas #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7…",Brasília/Rio
ClaraVeralu,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Cayman Islands
AmeliadeMorais2,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Catingueira, Brasil"
MalvinoIgor,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,"Rio de Janeiro, Brasil"
_hudsonQ,"RT @TSEjusbr: @yoshio_carlos #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,…",Brasília/Rio
unnaturalzz,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,brasil
ahsthay,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
MagaCasagrande,"RT @sailoratlantis: Dublin - Irlanda #eleições2018

1. Ciro Gomes (369 votos)
2. Bolsonaro (366 votos)
3. Amoedo (100 votos)
4. Haddad (77…",Narnia
_hudsonQ,"RT @TSEjusbr: @rafael_sampaio #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11…",Brasília/Rio
williamsantan11,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow","João Pessoa, Brasil"
Avellan3112,"RT @pynchmalecx: #ViraViraClR0 #eleições2018 #ELENAO SEUS ABORTO DE DEMENTADOR, VOCÊS SÃO UM BANDO DE IDIOTA VELHO, VOCÊS QUEREM QUE OS SEU…",não interessa pra vc bb
anakhris,RT @wildestdreeams: se tiver segundo turno entre Haddad e Bolsonaro em quem vocês votariam? #ViraViraClR0 #Eleições2018,Araripina
Antonellacds,"Bozo quase vencendo no primeiro turno.
Ué, mas e a #fraudenasurnas????????
#eleições2018
#ViraViraClR0 #17Neles https://t.co/OGMA6O5y1L",Alemanha
cxmillep,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
blogdocarlao,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
jusniorr,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,"Minas Gerais, Brazil"
dudafmarinho,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow","Salvador, Brasil"
_hudsonQ,"RT @TSEjusbr: @_Wesley_Lima_ #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,…",Brasília/Rio
InfoNodal,"#ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%;… https://t.co/Ivj9xLh6XQ","Buenos Aires, Argentina"
nachokb,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Buenos Aires
otaria_zamara6,"RT @oficialhaha: Jair Bolsonaro (PSL) 46,38% 
Fernando Haddad (PT) 25,25%
Ciro Gomes (PDT) 11,77%

#Eleições2018⁠ ⁠ https://t.co/2NzZVIuOL7",tô nem aí 
Robertagbetty,"A CULPA NÃO É MINHA, EU VOTEI NO @CIROGOMES. 🌹 #CIRO12 #Eleições2018",Xanxerê-SC. Brasil
Darcijr100,"Eu tô com muito medo #ViraViraClR0 
#eleições2018",nan
nikibdias,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
CarlaIrupe,"#ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%;… https://t.co/RVvzbYeUcs",Argentina
PresidentedoSBT,Gente.. O Ciro... #eleições2018,"São Paulo, Brasil"
ayelenoliva,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Buenos Aires, Argentina"
IgorRicardo42,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,nan
laurmilawonder,RT @GilQueirozOf: como fugir do país com menos de três reais google pesquisar #ViraViraClR0 #Eleições2018 https://t.co/vkwdBfndJV,ciro presidente
_hudsonQ,"RT @TSEjusbr: @Judsonbateria #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,…",Brasília/Rio
EmersonBrasilCE,"RT @RodrigoZovka: #Apuração

#Brasil com 65% das urnas apuradas!

Presidente:

1, Bolsonaro = 48,5%.
2, Haddad = 26,4%.
3, Ciro = 12,3%.

#…",RECIFE-PE
Leleeii,"Sabia q essa parada de votar no Ciro ia dividir votos e o coiso pode ganhar, era melhor ter votado logo no Haddad..… https://t.co/kJCgiEYNWl","Rio de Janeiro, Brasil"
kccabeyon,Não acredito que isso está acontecendo!!!!! #Eleições2018 #EleNão #ViraViraClR0,"São Paulo, Brazil 1/5"
luizpaulogja,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Guarujá - São Paulo - Brazil
opsbeaL,"RT @EuDuda13: Queria o Brasil aprendesse a votar com o Ceará #ViraViraClR0
#elenão  #Eleições2018 https://t.co/JPgESR6gad",Brasil
arisonfroes,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Manaus, Brasil"
leco90,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Leiria
vishvitz,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018",Brasil
MarceloSchmidtt,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
noobstantlocual,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…",nan
GreicieleJJJ,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Rondônia, Brasil"
jamiebabyj,"Não quero saber, to indo pra Paris, pelo menos lá o Ciro ganhou
#Eleições2018 https://t.co/DClq5DfYbz",#0 ʏᴏᴏɴɢɪ ᴀɴᴅ ᴅᴀʜʏᴜɴ ᴜᴛᴛᴇᴅ 
alessandrazv,"No DF, Jair Bolsonaro (PSL) conseguiu 58,36% dos votos válidos. Ele venceria em primeiro turno. Ciro Gomes (PDT) fi… https://t.co/HwjbJjWmNL",Brasília
r00ses2,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
n1c0l4u_,CADÊ O CIRO DESSA ELEIÇÃO GENTE??????? #ViraViraClR0 #Eleições2018,"Paraná, Brasil"
hcschumacher,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Temuco, Chile"
iPolinho,"Movimento #EleNão não serviu pra porra nenhuma, infelizmente o Brasileiro gosta de estar na merda!!!! CIRO ERA A NO… https://t.co/r8O4brR82O",nan
sarahevellyn85,"RT @RBandeirantes: #Eleições2018: Urnas apuradas (57%) para PRESIDENTE

Jair Bolsonaro (PSL): 48,94%
Fernando Haddad (PT): 26,30%
Ciro Gome…","Betim, Brasil"
aguitynha,"RT @anittareality: PELO AMOR DE DEUS
ISSO É UM PESADELO
#Eleições2018 #ViraViraClR0 https://t.co/l8AeNDg10u",Curitiba
carlohcs,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","São Paulo, Brasil"
weaIIgotoheII,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
izonetalent,"RT @anittareality: PELO AMOR DE DEUS
ISSO É UM PESADELO
#Eleições2018 #ViraViraClR0 https://t.co/l8AeNDg10u",neocity
MateuS_C0utO,"RT @ilza_nathalie: Se o haddad que for pro segundo
Vamo de haddad gente
Mas eu so queria dizer que
@cirogomes
Amo vc
Eh isto
Brincadeira am…","Minha Casa,Onde Moro"
PikatoFC,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","São Paulo, Brasil"
Yurimohamed88,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Guangzhou
brenda_zuchetto,"RT @ilza_nathalie: Se o haddad que for pro segundo
Vamo de haddad gente
Mas eu so queria dizer que
@cirogomes
Amo vc
Eh isto
Brincadeira am…","Ribeirão Preto, Brasil"
andrealanches,"galera querendo q o eleitorado do Haddad, que na verdade votaram em LULA migrassem voto pra Ciro

isso nunca iria a… https://t.co/gnhB3I5tMn",nan
pro_jowsilva,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Rio de Janeiro 
moonlight_luaa,"RT @PrincesaVPM: EU VENDO O QUE VOCÊS TRANSFORMARAM O MEU BRASIL

SAIAAAAAAM DO MEU BRASIL

#ViraViraClR0 
#FraudeNasUrnas 
#Eleições2018 h…","Natal, Brasil"
gcfinpjmx,RT @NormaniOficial: FAV AQUI VOCÊ QUE TEM ESPERANÇA DE VER O CIRO NO SEGUNDO TURNO #Eleições2018 #ViraViraClR0 https://t.co/dybdcfFp6D,Louis stan/ troye stan
paullakkjjk,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",niterói 
Tiagosousa1505,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Franca, São Paulo, Brasil"
AmazonasAtual,ELEIÇÕES 2018 | Ciro Gomes aparece em terceiro lugar e Geraldo Alckmin em quarto à Presidência da República… https://t.co/hIAbEwv99Z,Manaus
janismfo,"RT @TSEjusbr: @EricaOlvsantos #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11…",Altinópolis-SP
MadduXavier2,"Prontos pros proximos 4 anos de tortura crianças?
#eleições2018 #ViraViraClR0","Espírito Santo, Brasil"
alvaroramis,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Santiago de Chile
thenxwclassic,"ERA PRA SER CIRO, NÃO HADDAD NO SEGUNDO TURNO, AGORA NÓS CORREMOS UM GRANDE RISCO DO COISO SE ELEGER, VOCÊS SÃO TÃO BURROS #Eleições2018",fan account and multifandom
onixdf,"Que medo desse resultado que está dando, queria tanto o Ciro pro segundo turno, vai ser uma eleição de ódio #Eleições2018",Brasilia
adilsond,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Belo Horizonte, MG, Brazil"
zuco55,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,Ananias Parque
SchulzHouis,"RT @anittareality: PELO AMOR DE DEUS
ISSO É UM PESADELO
#Eleições2018 #ViraViraClR0 https://t.co/l8AeNDg10u",lwt+hes larry is my home
arroztalvez,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
myheartsangalo,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018","São Paulo, Brasil"
martinclaudio30,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Recoleta, Chile"
ow_moura,"RT @oficialhaha: Jair Bolsonaro (PSL) 46,38% 
Fernando Haddad (PT) 25,25%
Ciro Gomes (PDT) 11,77%

#Eleições2018⁠ ⁠ https://t.co/2NzZVIuOL7","Recife, Brasil"
euvinhal,"RT @alessandrazv: No DF, Jair Bolsonaro (PSL) conseguiu 58,36% dos votos válidos. Ele venceria em primeiro turno. Ciro Gomes (PDT) ficou co…","Brasília, Brasil"
Robertagbetty,"A CULPA NÃO É MINHA, EU VOTEI NO @CIROGOMES.  🌹 #CIRO12 #Eleições2018 #ViraViraCIR0 #ViraViraCIRO",Xanxerê-SC. Brasil
tomaranhaxx,"separa o meu nordeste do resto do país e manda os bolsominon pro sul pq lá eles so passam vergonha
#ViraViraClR0… https://t.co/Y6EWNHj8Wm","Queens, NY"
marcoocramnet,"RT @jornal_opopular: #Brasil 
Presidente
🗳 Apuração: 68,27%
Jair Bolsonaro ➡ 46,38%
Fernando Haddad ➡ 25,25%
Ciro Gomes ➡ 11,77%
Geraldo Al…",brasil
ARTNINDE,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Rio Grande do Sul, Brasil"
miminkof,"RT @radiobandnewsfm: #Eleições2018 Com 53% das urnas apuradas, Jair Bolsonaro lidera com 49%. Fernando Haddad está em segundo com 26%. Ciro…",Brasil
Antonellacds,"PT elegeu Bozo

#ViraViraClR0 #eleições2018 #FraudeNasUrnas #BocaDeUrna",Alemanha
leticiasouza207,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Minas Gerais, Brasil"
ilza_nathalie,"@crf_luy Amor
N sendo o bozo
Oq vinher é lucro
#Eleições2018 #ViraViraClR0",Brasil
Lolaaferreira15,"RT @nolascoluuana: Ciro seja presidente só pra mim então
Eu imploro

#Eleições2018 #EleNaoEleNunca","Guarulhos, Brasil"
IvonneValnzuela,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Brasil
Ane_Cabeyo,"#ViraViraClR0

Todo mundo aqui comigo 

VAI DÁ PT 
VAI DÁ 
VAI DÁ PT 
VAI DÁ 
Amém 
#Eleições2018",nan
acneica_jord,"Eu já tô contando minhas moedas para a fuga, quem vai também? #eleições2018 #ViraViraClR0 #EleNão https://t.co/Zo5Yv28NUC","Gama, Brasília"
JorgeRichterR,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Concepción, Chile"
renanduartetv,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,nan
Roby_Scheffer,"RT @MadduXavier2: Prontos pros proximos 4 anos de tortura crianças?
#eleições2018 #ViraViraClR0","Torres, Brasil"
DomMalkovich,OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,Diadema/SP
diaskdu98,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,21
opovoonline,"Com 51% apuradas, Ciro Gomes (PDT) lidera entre os presidenciáveis com 42,25% dos votos válidos.… https://t.co/LBRw67S2dY","Fortaleza, Ceará"
DINHEIROJOVEM,Esse será o meu :mood: para os próximos 4 anos #ViraViraClR0 #ELENÃO #EleNunca #eleições2018 https://t.co/3KdYOQfA0k,nan
30egordo,"A culpa dessa porra é do cara da facada, o cabra ruim de mira pqp! #FraudeNasUrnasEletronicas #FraudeNasUrnas #ViraViraClR0 #Eleições2018",Visinho de tom Bmbadil
Giovanna_ackm,RT @GilQueirozOf: como fugir do país com menos de três reais google pesquisar #ViraViraClR0 #Eleições2018 https://t.co/vkwdBfndJV,"Sombrio, Brasil"
victorefalcon,"RT @g1: ELEIÇÃO PRESIDENCIAL: Com 53% das urnas apuradas, Bolsonaro tem 49%, Haddad, 26% e Ciro, 12% https://t.co/dvmKuBb4du #Eleições2018…",Corrientes Argentina
immendesarmy_tm,"Estamos a um passo de começar o  jogos vorazes brasileiro 
#ViraViraClR0 
#Eleições2018 https://t.co/FxscfothE9",nan
HausOfPaulain,"RT @bchartsnet: Boca de Urna para Presidente IBOPE:

Jair Bolsonaro (PSL) 45%
Fernando Haddad (PT) 28%
Ciro Gomes (PDT) 14%

#Eleições2018",Parintins - Brasil
Amandinha_M10,Que Deus nos proteja e que faça uma mudança na alma desse homem. Se é que ele ainda tem #ViraViraClR0 #Eleições2018,Rio de Janeiro (RJ)
CHuikovvasili,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…",Uruguay
CriAndrades,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
GabrielLimaTJS,"Como sempre o Nordeste salvando o Brasil! 
#Eleições2018
#ViraViraClR0 https://t.co/0miar92N1i",nan
jbrandao99,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Ipatinga, Brasil"
leoferrazss,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
MovesLikeMari,"RT @anittareality: PELO AMOR DE DEUS
ISSO É UM PESADELO
#Eleições2018 #ViraViraClR0 https://t.co/l8AeNDg10u",Palestra Itália
andymarianoo,Vocês  vão votar em que no segundo  turno Nordeste #ViraViraClR0 #Eleições2018,Brasil
tferrerm,"A presidente, al 68% escrutado:
Jair Bolsonaro 48,4%
Fernando Haddad 26,6%
Ciro Gomes 12,4%
Geraldo Alckmin 4,9%
Jo… https://t.co/eyp5ectAC0",Madrid
Ceh_XD1,RT @mateuss_ap: Quanto ta custando passagem pra Paris? #Eleições2018 #ViraViraClR0 https://t.co/FVf2kifeZc,¯\_(ツ)_/¯
InannaFunari,UE CADE A TAG DO CIRO??? KKKKKKKKKKKKK #Eleições2018,"Londrina, Brasil"
PedroBriegerOk,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…",Buenos Aires. Argentina
itskwio,RT @tuesjao: gente eu to assustado pra caralho #Eleições2018  #ViraViraClR0 https://t.co/HZQckvabKE,idris
el_pouser,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…","Centro de la Ciudad de México, Cuauhtémoc"
nzacaron,"RT @jornal_opopular: #Brasil 
Presidente
🗳 Apuração: 53,49%
Jair Bolsonaro ➡ 49,02%
Fernando Haddad ➡ 26,09%
Ciro Gomes ➡ 12,31%
Geraldo Al…",nan
panziiinhah,RT @5harmolizers: Eu esperando o resultado dessa eleição #ViraViraClR0 #Eleições2018 https://t.co/3uTtu2jTML,"Sobral, Brasil"
rafacellcaicorn,"#ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 48,3%; Haddad, 25,2%; Ciro, 11,7%; A… https://t.co/p99nyVatmA","RafaCell Celular - Avenida Rio Branco, Caicó - State of Rio Grande do Norte, Brasil"
we_epinto,"RT @TSEjusbr: @yoshio_carlos #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,…","Rio de Janeiro, Brasil"
ooijuuu,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,nan
Leo23lima10,Como vcs podem dizer não pra um sorriso desse? #Eleições2018 #ViraViraClR0 https://t.co/Kba7NNrTv8,nan
edu4rdopaulino,"RT @anapaulacomenta: Nordeste só dando Ciro e Haddad, SOCORRO!!! #Eleições2018 https://t.co/MBm6Ysnzow","Rio Branco, Brasil"
conradopreto,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",Minas Gerais-BR
evelin_cleane,RT @natbaggins: MEU DEUS DO CÉU GENTE OLHA ISSO METADE DAS URNAS E JA TA COM O SALNORABO NA FRENTE EU TO ME TREMENDO #ViraViraClR0 #Eleiçõe…,nan
diaboeisso,"BRASIL MAIS UMA VEZ MOSTRANDO O MOTIVO DE SER UM PAÍS DE TERCEIRO MUNDO 
#Eleições2018
#ViraViraClR0",nan
SidneyCRF,RT @revistaabsurda: OFICIAL: ELEITOR DO CIRO GOMES SÓ EXISTE NO CEARÁ E NA INTERNET #Eleições2018,"Cariacica, Espírito Santo"
Heeybya1,RT @GilQueirozOf: como fugir do país com menos de três reais google pesquisar #ViraViraClR0 #Eleições2018 https://t.co/vkwdBfndJV,"Santana de Parnaíba, Brasil"
thiago_dlorenci,"RT @oficialhaha: Jair Bolsonaro (PSL) 46,38% 
Fernando Haddad (PT) 25,25%
Ciro Gomes (PDT) 11,77%

#Eleições2018⁠ ⁠ https://t.co/2NzZVIuOL7",Na sua
Mylena17502436,"Não devia ser nem uma opção votar no Bolsonaro.
#Eleições2018 #Ciro12",nan
lucasgcr_,"RT @TSEjusbr: #ResultadoTSE nas #Eleições2018 
Apuração para Presidente às 19h20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin, 4,…",nan
rdvalu,"RT @InfoNodal: #ResultadoTSE #Eleições2018 Información parcial del @TSEjusbr 19.20:
Bolsonaro, 46,3%; Haddad, 25,2%; Ciro, 11,7%; Alckmin,…","Buenos Aires, Argentina"
ilza_nathalie,"@thejuliawarren EU QUERO
#Eleições2018 #ViraViraClR0",Brasil
iamjoseflores,RT @tuesjao: gente eu to assustado pra caralho #Eleições2018  #ViraViraClR0 https://t.co/HZQckvabKE,"Paraíba, Brasil"
plnlety,"RT @VictorM77745042: Pode falar o que for do ""Nordeste"" mais e a única  região que carrega a política nas costa!
#Elenao #ViraViraClR0
#Amo…",na sua
largaryen,"a unica pessoa que pode nos salvar desse Scandal, é a Olivia Pope #Eleições2018 #ViraViraClR0 https://t.co/lgBccJoX4V",nan
Diana_nostalgic,"RT @tferrerm: A presidente, al 68% escrutado:
Jair Bolsonaro 48,4%
Fernando Haddad 26,6%
Ciro Gomes 12,4%
Geraldo Alckmin 4,9%
João Amoedo…",nan
