Usuario,Mensagem,Localizacao
silvinhosbt,RT @derikypereira: Lo Prete consolando Bonner sobre o resultado pífio da Marina #Eleições2018,nan
MrJRR7,"Eae Bonner, seu corno, tá inconformado da Marina estar atrás do mito Daciolo? KKKKKKkkkkkkkkkkkkkjkk #Eleições2018",nan
betosouza77,"Falar q a Marina vinha desidratando a cada semana é até pecado, Renata Lo Prette #Eleições2018","Porto Alegre, Brasil"
JuniorDanyllo,"Lo Prete quis dizer sobre Marina: uma coisa é você cair, outra é você DESPENCAR. #Eleições2018","Natal, Brasil"
lovdaddario,chocado com a marina bicho,nan
RadarBBB,Daciolo teve mais voto que Marina Silva #Eleições2018,Rio de Janeiro
vinispfc21,"KKKJKJKJKKKKKJJK O DACIOLO TEM MAIS VOTOS QUE A MARINA E O BOULOS KJKJKJKK, Glória a Deuxxxx","Joinville, Brasil"
macedomichel1,"Gente... E a @MarinaSilva com 0,99% dos votos.
Que coisa triste!
#eleições2018",nan
luizpasdar,Marina vc cavou sua própria cova apoiando o Aécio e sendo anti-petista,"Manaus, Brasil"
odeiopequi,"Marina Silva perdendo para o Daciolo. Esse é o reflexo de vocês acharem o cara engraçadão quando, na verdade, ele é… https://t.co/VUfXxXLQh5","Goiás, Brasil"
Xu_Xu666,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
limalucass,a marina recebendo menos voto que o cabo daciolo cristo pq eu estou estudando??????????????????????????????????????… https://t.co/HWti13Kq2t,nan
TulioMagosso,O Bonner me definiu vendo a % do Daciolo e da Marina #Eleições2018,"Jaboticabal, Brasil"
gc_bruna,"Gente a Marina já pode desistir né, na próxima é melhor tentar um cargo menor 
#eleições2018",nan
victoriacostacl,Marina é aquela velha brasileira que não desiste nunca! Puta que pariu #eleições2018,nan
UrieReligion,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Urie's Dick
FdsTantoFaz,"A MARINA TÁ ATRÁS DO DACIOLO, MDS MANO EU VIVI PRA VER ISSO #Eleições2018",Foda-se
LuizPauloAzeve2,Daciolo passou Marina e Álvaro Dias... vem monte. #Eleições2018 #G1 #MasterChefCelebrity https://t.co/1z8o7bhJEQ,nan
iJesusaraujo,"gente como assim Marina Silva perdendo para o Cabo Daciolo?
#eleições2018",Brasil
FollowRenato,Triste com o flop da Marina #Eleições2018,"Itaquaquecetuba, SP"
Pipa_voadora,"Bonner perguntou 3 VEZES se a Marina está atrás de Daciolo até o momento. Nem ele acredita como isso.

#Eleições2018","Rio de Janeiro, Brasil"
rutehut,Cabo Daciolo tem mais fotos que a Marina!! Hahahahaha Pode isso Arnaldo?! #Eleições2018,Europa
falarafha,ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,recife
laurabalbino0,Marina Silva atrás de Daciolo?? Hahahahha Glória a Deuxxx #Eleições2018,"Araras, Brasil"
whykatiecassidy,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
takashirogane_,gente o boulos e a marina #Eleições2018,brasil sil sil 🇧🇷
euigoremanuel,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Brasil
LiraMariana,"Marina Silva atrás de Daciolo, sintetiza a mentalidade política brasileira. #Eleições2018","Maceió, Brasil"
camyllafrigatto,"RT @canseideserdiet: Mais enfraquecido que o PT, só a Marina e os prédios de bambu dela #Eleições2018","São Paulo, Brasil"
carlossilva_d,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Matão, Brasil"
VanessaRJ6,"Segundo turno vamos todos juntos!!!! Povo de Ciro,De Haddad, Alckmin,Marina, Boulos,Cabo Daciolo,Meireles...todos j… https://t.co/G0dVUH1RYi","Rio de Janeiro, Brasil"
whoisrita_,Não acredito que a Marina não deu nem 1% velho  #Eleições2018,"Meu país, Volta Redonda"
LuizzFeliipeh,"Incrível a queda da pobre coitada da Marina Silva. Gente, aonde se meteram o povo que votava na acreana? Está atrás… https://t.co/6x8Zp0K3mg","Minas Gerais, Brasil"
DaniDZ_Brasil,"Marina Silva menos votada que Cabo Daciolo, estou chocada 😱 #Eleições2018","Rio Grande do Sul, Brasil"
MenyOliveira,Gente Daciolo teve mais votos que a Marina. Vcs entendem que estão transformando ele no novo bororo? Parem os memes… https://t.co/nramEq5I1F,São Paulo
wbr2015,"O @joaoamoedonovo muito acima de Marina nas eleiçoes. Isso mostra que pesquisa eleitoral nao serve pra nada.
#Eleições2018",Juiz de Fora/MG
LipeBlask,Daciolo vencendo Marina e Álvaro Dias é algo formidável. #Eleições2018,Promissão -SP Brasil
MatheusBSS,o Daciolo tá na frente da Marina Silva 😂😂 kkkk #Eleições2018,Espírito Santo - Brasil
nandoblink,RT @RickSouza: A MARINA ATRÁS DO DACIOLO E DO ÁLVARO DIAS HUAUHAUUHAUHAUHAUHAUHAUHAUHAUHAUH #Eleições2018 https://t.co/LXortZzpPS,Brasil
BrunaMels,Jesus!!! A Marina tá com menos votos q o Cabo Daciolo! Glória a Deuxxxx! #Eleições2018,"Rio de Janeiro, Brasil"
jonhleaal,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Belém, PA. "
inguimaraes04,"Ciro e Marina disse que Bolsonaro amarelou no debate, pareço quem tá amarelo de dor agora são eles.
Chupaaaaa
#Eleições2018",nan
Lores_arj,"RT @odeiopequi: Marina Silva perdendo para o Daciolo. Esse é o reflexo de vocês acharem o cara engraçadão quando, na verdade, ele é um faná…",nan
LizGodoi,"Bonner PERPLEXO que a Marina está perdendo para o Cabo Daciolo 
#eleições2018",Santos/SP - BRASIL
lali_arruda,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Guarulhos, Brasil"
dissealay,Meu coração sempre será seu @MarinaSilva 💚✊ #eleições2018,"Maceió, Brasil"
cavalcaedu,'Daciolo tem mais voto que a Marina.' #Eleições2018,"São Paulo, Brasil"
Jose18Nilton,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
Viniciusfariia1,"A Marina táperdendo pro Daciolo mermão, pro Daciolo. Gloria a Deuxxxx #eleições2018",Brasília
DenyLimaaa,Gente Daciolo mais voto que a Marina 😂 #Eleições2018,nan
Grintsken,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
LucianeLazzarin,RT @cleysonph: Gente eu vivi o bastante para ver o Cabo Daciolo na frente da Marina Silva #Eleições2018,Florianopolis SC
IngridRMoraes,Marina perdendo pro Daciolo já é a sensação do ano #Eleições2018,"Mogi Das Cruzes, SP"
Harmoxz1,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
LuanTDF,Marina tombadíssima #Eleições2018,RJ.
thecandybae,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
laregol,a Marina n desistindo da presidência é o q me motiva a n desistir do meu consagrado  #Eleições2018,"Pará de Minas, Brasil"
Paulo_005,Marina perdendo para Daciolo é o fim dos tempos. Deus me leva logo #Eleições2018,Bahia
r4chtuita,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,nan
iagorafudeu,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Natal, Rio Grande do Norte "
iPolinho,"MARINA QUERIDA PRA QUE TU TOCA AINDA NESSA TECLA DE TENTAR DE CANDIDATAR PARA A PRESIDÊNCIA, DESISTI LOGO DISSO MUL… https://t.co/dpRVWSyn1W",nan
josivangomees,Daciolo ganhou até de Marina #Eleições2018,"Fortaleza, Brasil"
taihubach,"Coitada da Marina, até o Daciolo passou na frente dela.. N to acreditando nisso. N merecia!😪 #Eleições2018 e mto do… https://t.co/1xdqsZuofU","Itajobi, Brasil"
jacbellio,RT @derikypereira: Nem o Bonner tá acreditando na Marina atrás do Daciolo #Eleições2018,catanduva -sp
deQueiroz0,Marina Silva e Alvaro Dias atrás do Cabo de Deus 😨😨 #Eleições2018  #EleiçõesOPOVO  #BrasilDecide https://t.co/7tJnBORW0o,Minas Gerais
oficialMMarta,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,79%
João Amoedo (NOVO) 2,69%
Henrique Meirelles (MDB) 1,24%
Cabo Daciolo (PATRI) 1,16%
Marina Silv…",Rio de Janeiro
deQueiroz0,Marina Silva e Alvato Dias atras do Cabo de Deus😨😨  #Eleições2018  #EleiçõesOPOVO #BrasilDecide https://t.co/YbXQohvN0Y,Minas Gerais
ahscyrusz,"Marina 0,99% descanse em paz fada amazônica, Tarzan está indo te consolar",konoha
godo73185480,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Sao roque 
amanda_2626,"RT @Viniciusfariia1: A Marina táperdendo pro Daciolo mermão, pro Daciolo. Gloria a Deuxxxx #eleições2018",Brasil
oraulnetto,"A Marina tenta faz mó cota,eu acho q o dia q ela ganhar vai fazer mudança memo e nois vai fica tipo.... 
""Ela sempr… https://t.co/mmuJ7e2ZBc","Lençóis Paulista, Brasil"
darkcatt_,RT @sraleoncioo: Acabei de ver que o cabo Daciolo passou na frente da Marina na apuração #Eleições2018,"Rio de Janeiro, Brasil"
lulu_comenta,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Salvador, Brasil"
cheetaehyung,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,★ ғᴛᴍ
MarcelloHMattos,Que horror a Marina perdendo pra Daciolo. Realmente o Brasil tá perdido. #Eleições2018,Belo Horizonte
amarianedisse,Cabo Daciolo na frente da Marina! Mds que eleições são essas? #Eleições2018,"São Luís, Brasil"
ddaengbys,"o DACIOLO passou da MARINA 

#Eleições2018","Fortaleza, Brasil"
fer_tamiris,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Boa Vista, Roraima"
Amandaparacy,Bonner ta indignado que o Daciolo ta com mais votos que a Marina e o Álvaro. Bem feito quem mandou não convidar ele pro debate #Eleições2018,Pelotas - Rio Grande do Sul
MyLoovee1D,"O Cabo Daciolo ainda ficou na frente da Marina, tá tudo errado, cancela essa eleição! #Eleições2018",Brasil
alegudo,Gente eu vivi para ver o Daci superar a Marina 😂😂 #Eleições2018 #G1 #UOLnasUrnas https://t.co/o6d6pcYRPi,SP
gomezfuckngs,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,79%
João Amoedo (NOVO) 2,69%
Henrique Meirelles (MDB) 1,24%
Cabo Daciolo (PATRI) 1,16%
Marina Silv…","São Paulo, Brasil"
kelleyestelar,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Palmas, Brasil"
Naanamatos,"Marina Silva perdendo para o cabo Daciolo, com menos de 1% dos votos.
#Eleições2018",São Paulo
Lucssffc,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,RJ e LA
Evandro_Olliver,"O Brasil não merece uma mulher igual Marina Silva essa mulher incrível. 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼
#Eleições2018",São Paulo
Confiante3,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
angel_xnfire,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
guibbarreto,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
WeltonMartins05,"CABO DACIOLO TÁ NA FRENTE DA MARINA 

#Eleições2018","São Gonçalo, Brasil"
eujanasilva,"Daciolo ainda conseguiu ficar a frente da Marina, GENTE O QUE ESTÁ ACONTECENDO???
#Eleições2018 https://t.co/BZZaTRIB8I","Rio de Janeiro, Brasil"
anaqueila,"Gente o Daciolo foi mais bem votado que a Marina, estou chocada 😱🤣 #Eleições2018 #Daciolo",Brasil
_RPassos_,"@MarinaSilva se juntou com a #Corja pra atacar candidato, falou de mais e não conseguiu nem 1% dos votos... Já pode… https://t.co/gvcPEmNnFf",Brasília
znickiminaj,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Brasil
Rudriguo,A Marina Silva daqui a pouco entra na zona de rebaixamento junto com o Vasco. #Eleições2018,RJ mas queria Neverland
anpamwnsz,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
TMDude,"Marina perde até para o Daciolo, MINHA NOSSA SENHORA!!!! 😱 #Eleições2018",nan
Jeannoberto,Marina é mais fraca que meus relacionamentos #Eleições2018,nan
Gerssica7,"Marina muito fraca nessa eleição ? nem pra roubar uns votos do Bolsonaro serviu 
#Eleições2018",nan
P1Alex,Pelo jeito quem votou na Marina foram só ela e os filhos do Eduardo Jorge..  #Eleições2018,Belo Horizonte
rrccost,"A verdade é q a metade dos eleitores do Ciro vão votar no Bozo no seg turno, os eleitores de Alckmin, Marina, Amoêd… https://t.co/728g2yGku8","São Paulo, Brasil"
DINHEIROJOVEM,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
andrerangel_04,RT @LuizPauloAzeve2: Daciolo passou Marina e Álvaro Dias... vem monte. #Eleições2018 #G1 #MasterChefCelebrity https://t.co/1z8o7bhJEQ,"Rio de Janeiro, Brasil"
Fran_Comenta,Deixar de votar na Marina Silva pra votar no Ciro Gomes ou no Fernando Haddad é doença... #Eleições2018,nan
pnogueiragama,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
OsilvioC,"RT @bchartsnet: Geraldo Alckmin (PSDB) 4,79%
João Amoedo (NOVO) 2,69%
Henrique Meirelles (MDB) 1,24%
Cabo Daciolo (PATRI) 1,16%
Marina Silv…",Jack Antonoff
Stronguer2,"#Eleições2018 #17Neles parabéns @CaboDaciolo! Falando umas verdades, passou Marina Silva que só fez ser insensata e… https://t.co/lEZoS9CYtV",nan
rehminaj,"A Marina agora:

#Eleições2018 https://t.co/HT6WDmk0ng",nan
PimentelLeticia,"Marina tá perdendo pro Daciolo, velho. Já pode desistir na próxima. #Eleições2018",BH
brandolu,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
pqp_LeoJesus,"RT @bchartsnet: Geraldo Alckmin (PSDB) 5,05%
João Amoedo (NOVO) 2,79%
Henrique Meirelles (MDB) 1,23%
Cabo Daciolo (PATRI) 1,18%
Marina Silv…","Araras, Brasil"
LuaneNeiva,"RT @bchartsnet: Geraldo Alckmin (PSDB) 5,05%
João Amoedo (NOVO) 2,79%
Henrique Meirelles (MDB) 1,23%
Cabo Daciolo (PATRI) 1,18%
Marina Silv…",Salvador - BA
gui02015,"RT @bchartsnet: Geraldo Alckmin (PSDB) 5,05%
João Amoedo (NOVO) 2,79%
Henrique Meirelles (MDB) 1,23%
Cabo Daciolo (PATRI) 1,18%
Marina Silv…","Cuiabá, Mato Grosso"
alegudo,"Eu só queria que alguém insistisse em mim, assim como a Marina insiste em ser Presidente.. 😔 #Eleições2018 https://t.co/1hP4JvghzS",SP
lluezinho,Marina conseguiu 1% aeee,"Rio de Janeiro, Brasil"
elvisrespland17,#Eleições2018 #Marina ta Foda!! KKKKKKKKKK Nordeste https://t.co/5wywHkGD4h,Brazil
ronaldinho75,"Como eu dizia, Marina não chegaria entre os 5 e Amoedo sim. Pesquisas? Não obrigado #Eleições2018",nan
branquelinhos,"RT @rehminaj: A Marina agora:

#Eleições2018 https://t.co/HT6WDmk0ng",brasil
Re_a_li_tys,RT @KrystianeSPM: Marina Silva atras do Daciolo .Gloria a Deux rs #Eleições2018,nan
aboutgandw,Eles falando sobre a Marina Silva 💔 #Eleições2018,#TeamCap
almeida_rebeca,"Daciolo surpreendeu passou a todos com mais votos que a candidata Marina Silva.
#Daciolo #Eleições2018 https://t.co/NM2dI0ZXDR",Brasil
DulceHirly,Judas beijou @MarinaSilva e ela nem viu. #Eleições2018,"Sao Luis,Maranhão,Brasil"
ricardo041268,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
DMXBH,"Marina Silva, vindo de duas eleições presidenciais e Álvaro Dias, senador e surfando a onda da Lava Jato+Sérgio Mor… https://t.co/jf38ESZP7I",ARGENTINA
ramonaflvvrs,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,pls come to brazil
japrilprotect,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
new_allain,"Caraaaaiii a marina parece cavalo paraguai, começou a campanha politica em 2 lugar e vai ficar atra do GLORIA A DEU… https://t.co/vJiD8HxDCe","goiânia, goiás, Brasil"
aboutgandw,"Marina Silva merecia muito mais do que rebeceu, essa mulher é incrível 💔 #Eleições2018",#TeamCap
djlukandrade,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Rio de Janeiro
Ftur,"nossa, como a marina caiu","Ribeirão Preto, Brasil"
FranklinCoult,"Boladão pelo Cirão, apavorado com o Daciolo, com uma peninha danada da Marina, mas muito esperançoso com o Amoedo!… https://t.co/9YzzbbOa1I",Valença
Douglas_Linss,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Recife, Brasil"
NelsonnnSantana,"Nessas eleições a @MarinaSilva desvalorizou mais que o Bitcoin 
#Eleições2018","Ribeirão Preto, Brasil"
UchoaJournalist,"@conexaopolitica Cabo Daciolo foi a surpresa destas eleições. Está superando a Marina, que já é carimbada na políti… https://t.co/hqSaVdyBtO",Brasília - Distrito Federal
luabuh,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,et-landia 
kcclioness,Brasil o país que tem daciolo na frente de Marina eu n espero mais nada pqp,21
fckpinkwanted,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,hiatus can't stop 🇧🇷
LeelaAddams,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,School of Witchcraft Hogwarts
Wendell83890176,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Ipiranga, São Paulo"
SantosWilmaG,"RT @canseideserdiet: Mais enfraquecido que o PT, só a Marina e os prédios de bambu dela #Eleições2018",Brasil
notsraissa,Daciolo  desbancou até  a Marina kkkk #Eleições2018,"Brasília, Brasil"
meirysilva2,"RT @bchartsnet: Geraldo Alckmin (PSDB) 5,05%
João Amoedo (NOVO) 2,79%
Henrique Meirelles (MDB) 1,23%
Cabo Daciolo (PATRI) 1,18%
Marina Silv…",nan
betaskylove,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
Fabi_Oliverira,"Cabo Daciolo com mais votos que Marina? Como assim???

Socorro 

#Eleições2018",nan
thereyveha,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Porto Velho, Brasil"
noahfoxterz,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,nan
UpTrouxa,"Os votos que eram da Marina foram todos pro Bozo, ela caiu muito e ele subiu mais ainda #Eleições2018",Brasil
JuniorDanyllo,"Após 79% de urnas apuradas, Marina finalmente chega a 1% dos votos. #Eleições2018 https://t.co/jENFGeMQ7r","Natal, Brasil"
ssweetjaguars,"gente, os brancos e nulos são maiores que os votos que a Marina recebeu
SOCORRO  
#Eleições2018",Brazil
4quino,"RT @bchartsnet: Geraldo Alckmin (PSDB) 5,05%
João Amoedo (NOVO) 2,79%
Henrique Meirelles (MDB) 1,23%
Cabo Daciolo (PATRI) 1,18%
Marina Silv…","Embu, SP"
MatheusBSS,"Marina Silva será que se candidata de novo na próxima eleição? 😂😂
#Eleições2018",Espírito Santo - Brasil
_gabrielband,"Nas eleições passada até a Luciana hitou mais que a Marina, chocado",Boa Vista - RR
luccasmeddeiros,"RT @JuniorDanyllo: Após 79% de urnas apuradas, Marina finalmente chega a 1% dos votos. #Eleições2018 https://t.co/jENFGeMQ7r",nan
NelsonnnSantana,"Oq está mais caído neste momento? 

A. O olho do Cerveró
B. A cotação do Bitcoin
C. Os votos da Marina Silva 

#Eleições2018 
#Massacre17","Ribeirão Preto, Brasil"
3uv4cir,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,Campo Grande MS 
alanbrunocosta,"Marina Silva conseguiu chegar a 1% dos votos apenas com 79% das urnas apuradas. Gente, pra quem era 3° lugar no iní… https://t.co/7r88Apupk8",SIMÕES FILHO - BA  BRASIL 
AStarIsAidan,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,hm kk bjus
_whattaiisdoing,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
isllasam,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Salvador, Brasil"
ArielGitelman,"Se já está bom pra nós, imagina pra Marina Silva que está prestes a entrar nas suas tradicionais férias de 4 anos.… https://t.co/EO2lo41tOM","Greensboro, NC"
LucUniverse,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,no chão
anginhagemeaol1,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Salvador, Brasil"
Bieberbaldwin3,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Brasil
imrei_henrique,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
Joaoiitallo,RT @notsraissa: Daciolo  desbancou até  a Marina kkkk #Eleições2018,"Ceilândia, Brasília"
LauaneMatos2,"Uma vergonha pro país 
Daciolo com mais votos que Marina
O Brasil tá merda msm
#eleições2018",Acre- Brasil
Hanna_Demetria,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Rio de Janeiro, Brasil"
FelipeDeTaubate,Onde estão os eleitores da Marina me zuando porque voto Alckmin? #Eleições2018 #GNEleições2018 https://t.co/iQO7J7eKfx,Taubaté - SP
4nticr1sto,"RT @_gabrielband: Nas eleições passada até a Luciana hitou mais que a Marina, chocado https://t.co/wHLh5uSq4z","Ibirubá, Brasil"
lucaskaldas,Marina Silva caiu de 20 milhões de votos na eleição de 2014 para menos de 1 milhão agora em 18. Virou submarina... #eleições2018,"Salvador, Brazil"
veicknayara,"Daciolo passar Marina pra trás é de ter nojo. Se ela fosse mal educada, descontrolada, não defendesse valores crist… https://t.co/ev3l5sk2D9","Teresina/SP, Brasil"
sexygalK,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
MilliSilva15,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Sonora Ms
EsterPeres_,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,Rio Grande do Sul
fortucaco,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,"Rio de Janeiro, Brasil"
PensarSampa,Sampa Cultural já saiu! https://t.co/VYmToc1lmB Graças a @ToledoMarina @N_Carvalheira #cultura #eleições2018,"São Paulo, SP"
Gxx_Deaxx,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"Videira, Brasil"
SsSerenaMoon,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,BUSY DOING STREAM
Leth_GS,Eu tô chocada q o Daciolo ainda tá na frente da Marina kkkkkk  #Eleições2018,"SP, BRASILLL"
Moon_lightboyh,RT @falarafha: ai marina por favor desative por uns anos #Eleições2018 https://t.co/MTX8oswyUb,nan
vgonzalezrios,"RT @TTsBrasilNews: BOCA DE URNA PRESIDENCIAL - Bolsonaro, 45%; Haddad, 28%; Ciro, 14%; Alckmin, 4%; Amoêdo, 3%; Marina, 2% #EleiçõesNoTTs #…",capital federal
lorranyyankee,"O auge da Marina, bicho","Ceará, Brasil"
VicenteEsteves,Eu não sei o que esperar de um país onde Cabo Daciolo tem mais votos do que @MarinaSilva... realmente não sei! #Eleições2018,nan
SarahReg,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,nan
jothabelchior,"Daciolo na frente de Marina e Álvaro. Outro fenômeno, mesmo q pequeno? #Eleições2018",nan
FelipeSweezy,RT @NickiMinajBraz: Marina Silva perdendo para o pastor Daciolo. Conseguem entender a gravidade que está o país? #Eleições2018,"São Paulo, Brasil"
faggner,Marina Silva sou eu querendo vencer na vida! #Fantástico #Eleições2018 #BocaDeUrna,São Paulo - SP
lulu_comenta,"Bolsonaro só precisa dos votos de Marina pra levar gente; acabou real oficial! 
#Eleições2018","Salvador, Brasil"
tutube,Presidente: Marina Silva votou no Acre. Ela está atrás de Cabo Daciolo (Patriotas) e Henrique Meirelles (MDB). João… https://t.co/jXtR26WKYM,São Paulo
RibeiroSamee3,"RT @veicknayara: Daciolo passar Marina pra trás é de ter nojo. Se ela fosse mal educada, descontrolada, não defendesse valores cristãos, fo…",Brasil
MatheusMHLS1,"Marina com 1%
#Eleições2018 https://t.co/3w7YOyPyrZ","Santo Antônio do Monte, Minas "
Julianaasincera,"Oh o nosso Brasil aí. Daciolo tem mais foto que Marina.
#Eleições2018",nan
FollowRenato,"O discuro da Marina agora na Globo, que lindo. Mesmo tendo 1% tenho orgulho de ter votado nela e não me arrependo #Eleições2018","Itaquaquecetuba, SP"
dougdogdoug,"Gente, e @MarinaSilva ? O segundo revés que ela sofre em eleições! Ficou com um percentual baixíssimo. Quem será qu… https://t.co/n8yxDPkvqa",nan
andressanns,Marina foi muito subestimada gente plmdds #Eleições2018,"Porto Alegre, Brasil"
Ingrid_R_F,Eu estou muito decepcionada com os pseudo-eleitores da Marina. Palmas pra vcs! #Eleições2018 #BocaDeUrna… https://t.co/QElnFtgn1s,Brasil
