Usuario,Mensagem,Localizacao
saldohimalaia,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
gmonteiro71,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
resteffen,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
guisps,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"São Paulo, Brasil"
perolaleilane,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Brasil
_lucy_in_sky_,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Rio de Janeiro, Brasil"
rafaprada,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São Paulo
carsan848,"RT @rglioche: Pra quem ainda tinha dúvidas, o grande vencedor dessas #Eleições2018 foi o cabo Daciolo https://t.co/ZncM8FP8ID",nan
andsanntos,RT @adreanu: o galardao do cabo daciolo no ceu é grande https://t.co/BvYUAgGkLi,"Taquara, Rio de Janeiro"
leporate,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Cidade do Galo 
TheComediante,"RT @rglioche: Pra quem ainda tinha dúvidas, o grande vencedor dessas #Eleições2018 foi o cabo Daciolo https://t.co/ZncM8FP8ID",São Leopoldo/RS
Marcelo_Bowie,"O primeiro turno mal acabou e já estou sentindo falta do Daciolo 

#ursal #vostok2018 #cabodaciolo #daciolo2018… https://t.co/QSUngkP2Jp",nan
Ahasuerus_I_,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
TN_Jaca,"RT @rglioche: Pra quem ainda tinha dúvidas, o grande vencedor dessas #Eleições2018 foi o cabo Daciolo https://t.co/ZncM8FP8ID",no seu coração
lula2018____,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
Emir_Kaliffa,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Curitiba
marceloverly,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Nova Friburgo, RJ"
miinatoh4,"A Cabo PM Kátia Sastre, foi eleita deputada federal por SP, entre os 10 mais bem votados.
#Eleições2018 https://t.co/LFoacmqkdM",nan
vivazedirceu,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Ursal
jackrkrpearson,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
RafaelBorborema,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"Brasil, Petrolina-Pe"
cauacmnt,"Acabou de passar por aqui um grupo de amigos, claramente homossexuais. Em seguida passou um homem e gritou para o o… https://t.co/RY6u0ObiUl",nan
PinRenan,Candidato @marcosdoval acabo de ser abordado a caminho da minha zona eleitoral por um senhor fazendo boca de urna p… https://t.co/AHIlrmIiuD,"Vila Velha, Brasil"
CoachSuedAwad,Tenho pena de você que foi votar logo cedo e acabou virando mesário pq o cara que era pra ter ido não foi !! #Luto #eleicao2018,"Brasília, Brasil"
eabalanga,"É impressão minha ou @CaboDaciolo está dando uma porrada de votos ao @GuilhermeBoulos ?
#eleicao2018 #eleição2018",Angola
VitoriaMylena,E o GLORIA A DEUX faz jejum,"Brasília, Brazil"
naldomg76,Indo votar com a Bíblia na mão e o líquido ungido na outra! #eleicao2018 #CaboDaciolo https://t.co/SVQLpwwlxJ,"Florianópolis, Brasil"
Inez_Sousa,"Não vote em branco ou nulo, vote no Ciro, no Haddad, no Boulos, na Marina, no Alckmin... até no Daciolo, só não vot… https://t.co/l0fcLNIH5o",Brasil
daianne_vieira,@BeccaCrf5 é a melhor cara 🤣🍸 #51 #eleicao2018 #Daciolo51,"Rio de Janeiro, Brasil"
BeccaCrf5,RT @daianne_vieira: @BeccaCrf5 é a melhor cara 🤣🍸 #51 #eleicao2018 #Daciolo51,"Rio de Janeiro, Brasil"
koiote,"Agora a pouco ajudei uma vizinha, que acabou de sofrer uma cirurgia, a colocar uma máquina de oxigênio no porta-mal… https://t.co/07n2ldt5uf",Brasília - DF
Gleissonlima8,"Pessoal, não se esqueçam: Bolsonaro 12, Haddad 12, Ciro 12, Marina 12, Daciolo 12, Meirelles 12, Boulos 12, Alckmin… https://t.co/JKB9GN8WkF","Sto. Amaro, Recife"
cynthiap000,"Atenção, houve troca de urna na seção eleitoral 468 em Curitiba. O delegado acabou de informar que a urna anterior… https://t.co/M372L7PgV5","Curitiba, Brasil"
DanieleElias9,"Vai comemorar  o Bolsonaro no 1• turno 💚💛🇧🇷
Glória a Deuxxxxxx
#17neles 
#BrasilAcimaDeTudoDeusAcimaDeTodos… https://t.co/VP0IpKQysS","São Paulo, Brasil"
rayssaffc_,"Minha vó acabou de me ligar e disse que quando ela digitou 17 a urna automaticamente finalizou a votação, sem que e… https://t.co/h84qYaAllp","Minas Gerais, Brasil"
mariahhfeso,"RT @DanieleElias9: Vai comemorar  o Bolsonaro no 1• turno 💚💛🇧🇷
Glória a Deuxxxxxx
#17neles 
#BrasilAcimaDeTudoDeusAcimaDeTodos 
#eleicao201…",Brasil
letyciagatinhaa,"Minha mãe acabou de falar q quando foi voltar no presidente deu voto nulo,
 esse país é uma merda mesmo 😡","Duque de Caxias,Rio de Janeiro"
docecomofel_,"RT @letyciagatinhaa: Minha mãe acabou de falar q quando foi voltar no presidente deu voto nulo,
 esse país é uma merda mesmo 😡 https://t.co…",Rio de Janeiro
jllllf,"RT @DanieleElias9: Vai comemorar  o Bolsonaro no 1• turno 💚💛🇧🇷
Glória a Deuxxxxxx
#17neles 
#BrasilAcimaDeTudoDeusAcimaDeTodos 
#eleicao201…",nan
DariomirMiranda,Que PORRA é essa o @TSEjusbr  ? O Adriana diretora de não sei o que do @TRERJ que acabou de dar entrevista dizendo… https://t.co/S3POzYnA0q,Niterói-Rio de Janeiro-Brasil
lavorlilia,RT @PinRenan: Candidato @marcosdoval acabo de ser abordado a caminho da minha zona eleitoral por um senhor fazendo boca de urna para o senh…,"Vitória, Brésil"
JUNINHA06,"RT @letyciagatinhaa: Minha mãe acabou de falar q quando foi voltar no presidente deu voto nulo,
 esse país é uma merda mesmo 😡 https://t.co…",nan
Renatrovisk,"Grandes mudanças virão hehehe 
#cabodaciolo #daciolo #votacao #eleicao2018 https://t.co/XFPNsFWyUM",Brasil... sampa city
dcpniwx,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Brasil
benn_mari,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,nan
QueenBa81320584,"RT @SemOquefazer0: #FicaTemer #eleições2018 
É isso Brasil
Bora votar no ruim ou no pior?
E o daciolo heim kkkk ainda teve mais votos que a…","São Luis, Brasil"
_porai,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,Fortaleza/Ceara/Brasil
crixfa,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Goiânia - GO
agadelhacamila,Senado no Amazonas tá pau a pau. Eduardo acabou de passar o Luiz #Eleições2018,"Manaus, AM - Brasil"
thisisanaflavia,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
rick_pcf,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/Xl7s…,Capital do Ceará
robitten,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São Paulo SP
montemor,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São José do Rio Preto
AntnioC39364613,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,nan
LariccLarissa,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
leo_leao2,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,Arapiraca Al
alijsan,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São Paulo
flaviaqueiiroz,RT @marckjones_: ACABOU O SONHO https://t.co/HNYW46IChC,Brazil
vintage_meow_,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"não sei, to perdida"
petroniovleitao,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,Fortaleza - Ceará
annieclork,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
ncHegedus,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Brasil
lobotomizad0,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
wwtbfcd,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
frana_tamires,"Opa não foi dessa vez o 51% de votos em Daciolo!
Tente outra vez!!!!!
#Eleições2018",Santo André - SP - Brasil
peedrocant,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
Jose_Ricardo_Jr,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Brasil Rio de Janeiro
mais1aloka,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,Fortaleza
marianaxlc,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",zn
MorennaBR,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Brasil
Josaf54428828,"RT @RenovaMidia: Com 57,3% das urnas apuradas, o Cabo Daciolo (Patriota) tem uma vantagem de mais de 300 mil votos em relação seu adversári…","Feira de Santana, Brasil"
gilsonfilho,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Brasília, Distrito Federal"
roudi,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São Paulo
mvinicaldeira,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Rio de Janeiro
edmartravassos,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Campina Grande, Paraíba"
weltonjustino,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","-23.53349,-46.564748"
dpedreschi,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
msdias70,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",SP/Brasil
ruanneiva,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,rio de janeiro
paulamaldonado,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","São Paulo, SP - Brasil"
AllanLps,"Segundo Turno... Haddad Leva. Pois quem votou em Ciro, Marina, Cabo entre outros vota em Haddad! TÁ GANHO #Eleições2018",Brasil Botucatu/ São Paulo
1cd9cbf0e5b24f8,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
pauloli67036484,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
correajr776,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","São Paulo, Brasil"
GustavoM2014,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",São Paulo
uper_xim,"RT @edicleoline: Não sei ainda o que é melhor, ver o Bolsonaro quase levando em primeiro turno, ou a Marina perdendo pro Daciolo. Hahaha

G…",nan
edilzapinheiro,A guerra ainda não acabou! #eleições2018,"Castanhal, Brasil"
herpinktattoos,"Gente
Acabou
""Bolsonaro e Haddad irão disputar o 2º turno; siga a apuração"" #Eleições2018 https://t.co/gku4U8CzBn","Ceará, Brasil"
luanachvss,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
EFeij,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/2pMB…,Rio de Janeiro
Biih_Dreew,"RT @SemOquefazer0: #FicaTemer #eleições2018 
É isso Brasil
Bora votar no ruim ou no pior?
E o daciolo heim kkkk ainda teve mais votos que a…","Angra dos Reis, Brasil"
carlos_geovane,"Acabou o Brasil. 
Pode subir as letrinhas... 
#Eleições2018 https://t.co/T6XMDs5ljE","Bento Gonçalves, Brasil"
abacagii,GLÓRIA A DEUX,"São Paulo, Brasil"
JoceyrR,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
AnatolKvragin,GLÓRIA DEUX,nan
Lari_NC,"RT @carlos_geovane: Acabou o Brasil. 
Pode subir as letrinhas... 
#Eleições2018 https://t.co/T6XMDs5ljE","São Paulo, Brasil. "
bortolettodiego,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Irati/PR
bortolettodiego,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Irati/PR
mariahir,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
renanmauch,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Campinas, Brasil"
c44rlosonfire,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","São Paulo, Brasil"
lucianoamorim94,"RT @carlos_geovane: Acabou o Brasil. 
Pode subir as letrinhas... 
#Eleições2018 https://t.co/T6XMDs5ljE",Caaporã - Paraíba - Brazil
dxvglas7,RT @opovoonline: Cabo Daciolo vai vencendo Geraldo Alckmin no Ceará. https://t.co/JUd0Phvbpx #Eleições2018 #EleiçõesOPOVO https://t.co/Xl7s…,"Fortaleza, Brasil"
ceagasigla,RT @folha: Cabo Daciolo carrega cadeirante que não conseguia subir na sua seção https://t.co/IJwY8TxABX #Eleições2018 https://t.co/2B4osORN…,"queimados, RJ"
batcapello,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Rio de Janeiro
CinthiaNativid4,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Macaé, Brasil"
manucemolin,GLÓRIA A DEUX,nan
suboatto,"Daciolo teve mais votos que Boulos e Marina, wtf?? https://t.co/A1QekhGP7c","Berlin, Germany"
Correa_eric90,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
si1mara,"Galera do Ciro, Marina, Daciolo... É hora de nos unirmos! O ódio não pode vencer! #Eleições2018 #HaddadPresidente","Cascavel, Brasil"
trfreitaslivre,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Brasil
Eromcordeiro,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",Rio De Janeiro
ohnolulu91,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","Rio de Janeiro, Brasil"
riqueogata,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…","São Paulo, Brasil"
Deivisson_dias,"RT @TheInterceptBr: .@majorolimpio , cabo eleitoral de @jairbolsonaro, foi eleito senador por São Paulo. Já descobrimos a rede de empresas…",nan
