Usuario,Mensagem,Localizacao
lauramaral_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
Belieberv16,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
_perspicaz,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
TecCristiano,"RT @franciscomacsoa: O Bolsonaro ontem mal tinha entrado no estúdio do JN e já foi logo Mitando 😅
#BolsonaroNoJornalNacional #BolsonaroPres…",
mendescrushawn,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Brasil / CRF / 3/12
Fabiocs17,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…","Rio de Janeiro, Brasil"
ommabts,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Suzano, Brasil"
_patifariaq,"sério mesmo GENTE? 

N Ã O
É
A
M E S M A
F U N Ç Ã O","Rio de Janeiro, Brasil"
muitolokaaaaaa,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Natal, Brasil"
Letialmeida123,"RT @Br17MG2018: Acabou a entrevista do @jairbolsonaro na Globo, olha o que aconteceu na Barra... #BolsonaroNoJornalNacional https://t.co/mp…",
jualmeida,"RT @Bruno_Misquita: @infomoney Coloca o que ele disse depois, poxa. Dá a informação completa. HahahAhaha
#BolsonaroNoJornalNacional",
tchayxx,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",em outra órbita
crf_nataliaa,"RT @Lucaschaoandre: Apreciem a mulher que destruiu o Bolsonaro em pleno Jornal nacional.

Renata Vasconcellos eu escolhi te amar ❤️

#Bolso…",rxota 🌴
Regisabb,@NahCard71532026 @roxmo @panda98148340 @Xavier_fsx @Juh_mleite @r1k4rdo @Rodney_Cordeiro Ele ganhou esse rótulo por… https://t.co/PiDfKzxvGI,belo horizonte
oliveira_vaann,"RT @LannesDelRey: O Brasil viu o quanto Bolsonaro é machista ao momento que foi falar que Renata recebia menos q william Bonner.

Simplesme…",
jprcampos,RT @Hariovaldo: O duro é que ela ganha menos https://t.co/7qjobMtX7H,"Pinheiros, São Paulo"
fixedonlouisXx,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Na coxa do Harry
gabrielh_oS,E ainda tem gente q acha ele inteligente,Hell de Janeiro 
Thii_Dark,RT @BlogDoPim: Não há prova policial de que CAUSA do assassinato de 1 gay a cada 19h é homofobia. Dado é do militante Grupo Gay da Bahia. M…,"Ceilândia, Brasília"
souzamagno27,"RT @PanichiRaphael: Então Renata, uns falam que vc ganha 600 mil a menos que Bonner, outros 800k!

Por mim tanto faz, os dois estariam demi…",Brasilia
FreiJoaoPaulo,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Aracaju
AndreiNevesSil1,"RT @JoelAlexandreM: No inicio já ficou claro como seria a entrevista do Bolsonaro no Jornal Nacional 

#BolsonaroNoJornalNacional https://t…","Botuporã, Brasil"
Fktheusername,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Brazil
laritrooper,RT @VihRodrigues___: Mulheres rindo da Renata Vasconcellos e apoiando o Bolsonaro. Quando foi que as mulheres passaram a se enxergar com tã…,
JoyLago_,"RT @FellipheAlmeida: A serenidade no olhar de quem na abaixa a cabeça pra macho Escroto, machista, homofóbico, racista ou apenas bolsolixo…",São Paulo
AccioDanHP,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",scott derrickson's heart
pitocofsa,"RT @WORD_NEWSS: Para entrevista de amanhã com Bolsonaro, Bonner convoca Miriam Leitão caso Roberto Marinho precise responder algo.
#Bolsona…",
ninja_coxinha,RT @filgmartin: O Deputado Jair Bolsonaro disse na bancada do Jornal Nacional que a Globo é sustentada pelo Estado brasileiro e que no gove…,Brazil
ale_nagado,"Bolsonaro, Jornal Nacional e a guerra de narrativas:
https://t.co/VVfZ4SknD7
[Reflexo Cultural]… https://t.co/eJ68wnCCLM",Brasil
forpaulwr,"RT @Brellasker: alguém sabe me dizer se essa imagem é real?

#BolsonaroNoJornalNacional https://t.co/yQURW9cKWM",sc
B_SNOS,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
Eduardo96909300,"RT @franciscomacsoa: Fala final de Bolsonaro na entrevista no Jornal Nacional de Hoje. 👉🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
#BolsonaroNoJornalNacional https://t.…","Nova Iguaçu, Brasil"
beatrizorsii,RT @carinavitral: Hoje vamos entrevistar o candidato Bozonaro. #BolsonaroNoJornalNacional https://t.co/sk7XLcNFuF,In hell
azaccolo,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Porto Alegre, Brasil"
niggadruw,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","São Caetano do Sul, Brasil"
lehulse,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Curitiba 
TicoETeco18,"RT @edmilsonpapo10: Salário de Bonner 800 mil
Salário de Renata 200 mil

Fim do lacre https://t.co/eE66LkwK6V",República de Curitiba
mbaylaojr,RT @BlogDoPim: Não há prova policial de que CAUSA do assassinato de 1 gay a cada 19h é homofobia. Dado é do militante Grupo Gay da Bahia. M…,"Goiânia, Brasil"
pauloandrelimaa,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Pernambuco, Brazil"
httpcuspida,"RT @LannesDelRey: O jornal nacional serviu para mostrar o quanto Bolsonaro é homofóbico, racista e machista.

Nem seus eleitores conseguem…",
besga_,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Rondonópolis, Mato Grosso."
dantemontni,"RT @demiscaty: a Renata Vasconcellos vai lá, defende as mulheres, fala sobre a desigualdade de salário e ainda tem MULHER, MULHER, indo ata…",Marvel • Thay
dudatrindades,RT @_vallelu: O Bonner é apresentador e editor chefe. Ela é só apresentadora. Próximo. https://t.co/QZ0CIX6nT0,ilha do governador
gabedime,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","São José dos Pinhais, Brasil"
Rhane92983107,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","Belo Horizonte, Brasil"
jannettepaz58,"RT @Fabi_Moller_: Vamos mudar o Brasil com um patriota que tenha Deus no coração, honesto, que respeite as crianças, independente de raças…",Brasil RS Porto Alegre
vitrrhugo,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…","Manaus, Brasil"
joaojorgeccb,RT @swtcmilas: bolsonaro sempre desvia pra um assunto completamente aleatório em todas as entrevistas só pra ter oq falar e os bolsominions…,
jrgandara,RT @professorigor: Ainda sobre ontem: #BolsonaroNoJornalNacional https://t.co/fr7telakfZ,"Americana, SP, Brasil"
trustlgbt,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",ketelyn's heart 
costa_savio,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Brusque, SC"
browneyesclub,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Seattle, WA"
caudautro,"RT @davidsantos0525: Após o Jornal. Você Vota no BOLSONARO?

🔁RT PRA ESPALHAR🔁

#BolsonaroNoJornalNacional",Rio de Janeiro-Campo Grande
GGKAUAA,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Rio de Janeiro, Brasil"
justinolx,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","São Mateus, Brasil"
porramarcella,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",021
Gustavo1_Cesar,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",027
calaabocaluan,RT @luciocaramori: O nível do Bolsonaro é tão baixo que qualquer um dos seus eleitores poderia representá-lo naquela entrevista. É a vitóri…,República Rio-Grandense
tania_marah,"RT @SaabBrasil: #BolsonaroNoJornalNacional 
Uma pergunta:
Todos sabemos que Renata ganha 5x ou 4x menos que Bonner, 

""Se o salário da Rena…","São José do Rio Preto, Brasil."
asaphecn,"RT @lipe_rv: Bolsonaro em 27 minutos:

- lembrou que o bonner levou chifre
- que bonner ganha 4x mais que a Renata
- Mostrou que o kit gay…",
Clariss08124796,RT @flaviomorgen: Esse desespero com “Mas e se o Paulo Guedes...” só mostra que Paulo Guedes é a melhor indicação de ministro da história d…,Brasil
pablogueds,RT @selenawigs: renata o brasil te ama #BolsonaroNoJornalNacional https://t.co/cf2mLM9y4H,
ElianeSan,@LannesDelRey Kkkkk p vc mas com está entrevista #BolsonaroNoJornalNacional arrebatou 2 indecisos da minha família… https://t.co/JAfqyEKNqN,Salve Vidas
Troyesoft,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",cyberpunkookas 
Nem_liga,"RT @VRetorno: 23:59 - ""Você deve interferir na diferença salarial entre homens e mulheres na iniciativa privada""

00:00 - ""Mas você e o Bon…","Armação dos Búzios, Brasil"
ThyLondon,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",
_gabisbrandao,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",Jardim Hollywood - SBC 
Elektronz,"RT @huffpostbrasil: Renata Vasconcellos para #BolsonaroNoJornalNacional ""Seu salário de deputado, nós pagamos. E sabemos qual é, como cidad…",Brasil
caaamiterra,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
ollgemendo,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
alterlovs,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Porto Alegre, RS"
washingtonncp,"RT @LucelaineP: Sobre #BolsonaroNoJornalNacional :
Meu pai estava convicto que seu voto iria para Álvaro Dias, após o JN ele está convicto…",
Camillytrv1,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…",MC Cabelinho 
LaisBrunelli_,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
smileafonso,"RT @PPortalUrach: Você irá votar em Jair Bolsonaro?

SIM - FAV 
NÃO - RT 

#BolsonaroNoJornalNacional https://t.co/2JZbdF96xU",01•11•16 ofc 28•04•18
Queenfohell,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM",
PresidenteJair,"RT @Br17MG2018: BONNER FOI DORMIR PENSANDO NISSO...
#BolsonaroNoJornalNacional https://t.co/4pseyDY45q",Brasil
Samueldpaes,"Bolsonaro disse que não há risco de ""divorciar"" com o seu ministro Paulo Guedes, falou o cara que já passou por doi… https://t.co/eLujejZgZh",
s_heringer,RT @greysanatombei: renata vasconcellos esmurrando o bolsonaro ao vivo está passando pela sua timeline #BolsonaroNoJornalNacional https://t…,Neverland
chalavodir,"RT @kerberdiego: Bolsonora tá em 1964.
Bonner em 2021.
Difícil ver uma entrevista que o pessoal nem sabe em que ano está.
#BolsonaroNoJorna…","Recife, Brasil"
dirceuy,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",aqui e agora
carolinaasep,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Paraná - Brasil
EvaVieiraa,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Acre
CristianoPBueno,"Ele é muito bom 😎👉👉
#BolsonaroNoJornalNacional 
#MulheresComBolsonaro 
#DireitaSegueDireita 
#BolsonaroPresidente17 https://t.co/oNE2rwN1oK",
luzulauf,RT @_vallelu: O Bonner é apresentador e editor chefe. Ela é só apresentadora. Próximo. https://t.co/QZ0CIX6nT0,"Santa Catarina, Brasil"
fracassoVEVO,"RT @brsna1234: bolsonaro: gritou, nao respondeu perguntas, pisaram nele inumeras vezes
fãs do bolsonaro: mitou!!!!!pisou na globo!!!!!!! 
h…",A+ fodida desse site
brubsfeern,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",bm - rj
CesarTomiazi,"RT @henriolliveira: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…",
b_beckerr,"RT @malxndrz: boa noite com o vídeo mais prazeroso do ano, amém renata vasconsellos #BolsonaroNoJornalNacional #JN https://t.co/Wo7SAgjrUM","Rio Grande do Sul, Brasil"
luzzanella_,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Santa Catarina, Brasil"
_bearamalho,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","São Paulo, Brasil"
EllenMa99932859,"RT @ldrnationbr: Vamos lá Brasil: Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade.

Em quem você votar…",
tiiidrewbieber,"RT @LannesDelRey: Bolsonaro com esse desequilíbrio e todo preconceito jamais será eleito presidente do Brasil. 
#BolsonaroNoJornalNacional","Salvador, Brasil"
d_grigio,"RT @camilacvoice: 📁 porno
    📁 porno pesado 
        📁 porno muito pesado
  \   
       📂 renata massacrando o bolsonaro ao vivo
#Bolsonar…","São Paulo, Brasil"
LadyDuchovny,"RT @professorigor: Eu vivi para ver a Globo citar  que uma de suas fontes de informação é o Super Pop da Luciana Gimenez!
#BolsonaroNoJorna…",Rio de Janeiro (State) /Brazil
hey_dann,"RT @RainhaCarminha: "" o meu salário não diz respeito a ninguém""
"" Por que para defender seu ponto de vista você precisa fazer acusações tão…","São Paulo, Brasil"
_higorXhigor_,"RT @JoelAlexandreM: Na Globo News Bolsonaro mostrou o que estava escrito em sua mão 

#BolsonaroNaGloboNews #BolsonaroNoJornalNacional http…",Brasil
alexand91163948,"RT @SchuldinerSieg: Você acha que o Jair Bolsonaro se saiu bem na Sabatina da Globo?

#BolsonaroNoJornalNacional 

Vote e dê RT!

Vamos ESP…","Rio de Janeiro, Brasil"
MariaSilvares3,"RT @joaodrew94: vamos apreciar a beleza da mulher que matou o Bolsonaro em pleno Jornal Nacional. 
#BolsonaroNoJornalNacional 
OBRIGADO REN…",
JRHelio_,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",São Paulo
caudautro,"RT @paulacamara_: Bolsonaro: Eu fico com Roberto Marinho. Eu vou repetir aqui 

Bonner: O sr. vai repetir isso?

Bolsonaro: Vou repetir . R…",Rio de Janeiro-Campo Grande
DodoraSilva,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…","Parnaíba, Brasil"
euamovento,RT @carinavitral: Hoje vamos entrevistar o candidato Bozonaro. #BolsonaroNoJornalNacional https://t.co/sk7XLcNFuF,"Macaé, Brasil"
LimnsCaray,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Day e Carol follow
Izabelsimmer,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Foz do Iguaçu, Brasil"
marieddias,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",Via Láctea
ilauralima29,"RT @huffpostbrasil: Renata Vasconcellos para #BolsonaroNoJornalNacional ""Seu salário de deputado, nós pagamos. E sabemos qual é, como cidad…",Brasil
salcrvg,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…","Rio de Janeiro, Brasil"
AndreiNevesSil1,"RT @KeyllaLima2018: Vou terminar minha noite com esse Gif pq eu amo de paixão kkkk essa é para a Rede Lixo de Televisão 
#BolsonaroNoJornal…","Botuporã, Brasil"
Lari_Godoii,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",
Carvalh37399456,RT @marioqueiroga: Agora... No shopping... A galera parando na frente de qualquer TV pra ver Bolsonaro !! Vc acredita ainda em pesquisa?? #…,"Rio de Janeiro, Brasil"
angelicaguirele,"RT @DecioNeves: O problema desse pessoal que vai entrevistar o Bolsonaro é estar armado de ódio. Acho que @realwbonner foi bem. Calmo, sem…",
perrierainbows,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…",
matx_always,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Viçosa, Brasil"
jannettepaz58,"RT @allantercalivre: Agora vocês entendem o apelido de MITO que o povo colocou em @jairbolsonaro?
#BolsonaroNoJornalNacional",Brasil RS Porto Alegre
PamplonaPai,E sem LUBRIFICANTES pois ele falou que gosta sem,"Itaipu, Niterói"
Friend_Maximum,"RT @KeyllaLima2018: - Menino geme Aah uuh que bom
- Menina pede ""Mais""
Eu não sei o que é pior cara  gente defender uma desgraça dessa ou a…",
pedrorenaud,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Recife
giosfernandes,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Brumadinho, Brasil"
MillenaR_18,RT @luishenrique256: Tô falando Rt aí abs kkkkkkkk #BolsonaroNoJornalNacional https://t.co/3rdr82NQPe,"Minas Gerais, Brasil"
sadesatan,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Rio de Janeiro, Brasil"
diegosniper,"RT @288lucasbarros: Se até o Noblat que é conhecidamente como um esquerdista babão reconheceu o mérito do Bolsonaro na sabatina, ainda não…",
lucansp,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",São Paulo
JoseLuizmoura,"Renata: Eu pago o seu salário e preciso saber.
Eu: a Globo recebe 6bi do meu imposto e presta um péssimo serviço as… https://t.co/LoWGpciWvE",
joao_102938,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Reino Quântico
DraNeuroCardio_,"RT @Louback99: Bolsonaro é o brasileiro q mais passa vergonha atualmente? 
(  ) sim
(X) COM CERTEZA
#BolsonaroNoJornalNacional",🇮🇹🇫🇷🇩🇪🇬🇧🇧🇷
pzandy,"RT @maepatriota: Candidato, me dá o livro.
Eu vou ficar com o livro.
Candidato, me dá o livro.
Eu vou ficar com o livro.
Candidato, me dá o…",Brasil
Junior_busao,"RT @SatilAndrew: Povo falando sobre a Renata pagar o salário de políticos, mas não fala que a Rede Globo recebe dinheiro de partidos políti…",João Pessoa - PB
13runo_Cesar,"RT @mjcosta_: Subestimam muito Bolsonaro, ele sabia que não poderia mostrar o livro, foi uma ótima estratégia, pois colocou o assunto em di…",
heller_09,"RT @Lucaschaoandre: Apreciem a mulher que destruiu o Bolsonaro em pleno Jornal nacional.

Renata Vasconcellos eu escolhi te amar ❤️

#Bolso…","Rio Grande do Sul, Brasil"
baeksgay,"RT @JoelAlexandreM: Veja o que Bolsonaro falou ao ser questionado sobre homofobia no Jornal Nacional 

#BolsonaroNoJornalNacional https://t…",🍰 ᥱxoplanet - ᥒeocity 
lettezep,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",
DamasoLages,"RT @sirpotenza: Hoje Jair Bolsonaro ganhou mais um eleitor. Obrigado, Bonner e Renata por me ajudarem a escolher. Realmente estava muito pe…",Teresina - PI
yasminarajo19,"RT @RondinellySena: Vamos lá Brasil: Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade.

Em quem você vo…","Tabira, Brasil"
gleison_cunha,"RT @Camzthay: Mano, EU ODEIO O BOLSONARO

Mas amo meu país.
E em 2015 prometi pra mim mesma q votaria em candidato que:

-Não fosse citado…",Brasil
fcbfjuni0r,"#BolsonaroNoJornalNacional 
#RenataVasconcellos 
""Como contribuinte eu ajudo a pagar o seu salário de deputado. O m… https://t.co/rV1tKuNb4S",A Zuacao não tem limites-Sp
de_fr3iraa,"RT @lucianobraz: Renata Vasconcellos: ""eu nunca aceitaria receber menos que um homem"". Salário dela:  R$ 200 mil.
Salário do William Bonner…","Varginha, Minas Gerais "
joondless,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",minjoon
souzamagno27,"RT @herminioaneto: #BolsonaroNoJornalNacional

Foi bom pra vc?😎
😂😂😂 https://t.co/mhGlwQU3jQ",Brasilia
unstable__boy,"RT @ervamatte: eu vendo mulher/homossexual/ negro/ser humano apoiando Bolsonaro

#BolsonaroNoJornalNacional https://t.co/pRzs19ouTb",crazylandia
Leonardo24lsx,"RT @SPD_33: 🔰Depois da aparição na Globo News pra puxar a orelha da Mirian Leitao, ROBERTO MARINHO volta do além novamente. Dessa vez para…","São Paulo, Brasil"
marcosmillerc,"RT @PPortalUrach: Você irá votar em Jair Bolsonaro?

SIM - FAV 
NÃO - RT 

#BolsonaroNoJornalNacional https://t.co/2JZbdF96xU",+55027
bedxsprouse,"RT @witchofhawkins: Gente, William Bonner e Renata Vasconcellos NÃO POSSUEM O MESMO CARGO. Ele além de âncora é tbm editor chefe do JN. Mas…","Bangu, Rio de Janeiro"
TutuiTactics,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…","Dourados, Brasil"
RoselmaFreitas,"RT @Desesquerdizada: Resumo de #BolsonaroNoJornalNacional: anunciou o apartamento, cutucou Bonner pelo divórcio, jogou na cara da Renata qu…",Serrinha Bahia 
Tlgd_Rapha2,RT @greysanatombei: renata vasconcellos esmurrando o bolsonaro ao vivo está passando pela sua timeline #BolsonaroNoJornalNacional https://t…,"Guaianases, São Paulo"
Guigui_Poncho7,"RT @Strangers_C: ""Bolsonaro, infelizmente temos que terminar a entrevista porque você estourou o limite de bostas faladas"" #BolsonaroNoJorn…",RIO DE JANEIRO
sandradaur,"RT @JOAQUIMTEIXEIA: BOLSONARO,
AO VIVO,
no JORNAL NACIONAL:

- falou que a GLOBO é sustentada pelo Estado
- falou da desigualdade salarial…",
NaraCadiff,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",Rj 
LimaTalitala,"RT @Louback99: Bolsonaro é o brasileiro q mais passa vergonha atualmente? 
(  ) sim
(X) COM CERTEZA
#BolsonaroNoJornalNacional",
mariasalvador,"RT @eufeguedes: Demorei bastante tempo para realmente decidir. Pesquisei sobre muitos candidatos, suas propostas, seus ideais, etc. Depois…","vila velha, es, brasil"
maurosmagalhaes,RT @BlogDoPim: A âncora Renata faz bem em não aceitar receber menos que homens por funções iguais (Bonner também é editor-chefe) pois ela é…,
jessklippel,"RT @lovatolorde: Renata Vasconcelos: ""eu nunca aceitaria menos que um homem se eu tivesse o mesmo cargo que ele"". Salário dela como jornali…",es
Tillinzada2,"RT @Teu_Mathi: JÁ QUE AS PESQUISAS ELEITORAIS """"OFICIAS"""" SÃO MANIPULADAS, VAMOS DESCOBRIR A VERDADE

Em quem você votaria???

Renata Vasco…",Cpx Papucaia City
Harmossexual,"RT @ArthurValim: Se você viu o #BolsonaroNoJornalNacional e ainda pretende votar nele, você não entende nada de política, nada de humanidad…",Beach City
favshyun,"RT @salgadomaah: ""Meu salário não diz respeito a ninguém""
""O senhor diz que não é homofóbico mas fala que prefere seu filho morto do que ga…",fan account
